id,album,genre,duration
1076332720,Ăn Năn Sám Hối,Nhạc Trữ Tình,320.6530612244898
1078059815,Vơi Dần (Single),Nhạc Trẻ,190.512
1078222733,Mãi Là Mẹ Hiền,Nhạc Trữ Tình,357.61632653061224
1078169240,unknown,Nhạc Trữ Tình,282.624
1076362970,unknown,Nhạc Trẻ,319.21632653061226
1078090935,Em Về Với Người,Nhạc Trữ Tình,427.056
1078023915,Quê Hương Là Núi Hồng Sông Lam,Nhạc Trữ Tình,321.8285714285714
1078441957,unknown,Nhạc Trẻ,242.41632653061225
1078210445,unknown,Nhạc Không Lời,342.7265306122449
1076343446,Người Tình Không Đến,Nhạc Trữ Tình,321.2538775510204
1078174485,Những Bài Hát Trong Ban Nhạc Quyền Năng,Nhạc Trẻ,278.4
1078021858,Tâm Tình Đầu Xuân (Single),Nhạc Trẻ,325.0677551020408
1078153368,Sến 3,Nhạc Trữ Tình,364.5910204081633
1078144840,Tất Cả Sẽ Thay Em (Single),Nhạc Trẻ,289.17551020408166
1076346737,unknown,Nhạc Thiếu Nhi,202.73632653061225
1078478722,Sự Thật Em Biết (Single),Nhạc Trẻ,336.96
1078211345,Ký Ức Trong Mưa,Nhạc Trữ Tình,317.20489795918365
1078176143,Yêu Thương Quay Về (Remix) (Single),Nhạc Trẻ,251.496
1078138631,Chuyện Hẹn Hò,Nhạc Trữ Tình,367.8
1076409319,unknown,Nhạc Trữ Tình,358.68
1078197771,Nhạc Trữ Tình Hay Nhất Của Đăng Nguyên,Nhạc Trữ Tình,172.44
1078158130,Trọn Đời Dâng Hiến,Nhạc Tôn Giáo,287.13795918367344
1078236704,Một Mình Có Sao Đâu!,Nhạc Trẻ,219.048
1078374981,Gọi Tên Ngày Mới (SIngle),Nhạc Trẻ,287.0595918367347
1076363061,Bến Bờ Cho Con,Nhạc Trẻ,327.456
1078102055,Ngắm Hoa Lệ Rơi (Cover) (Single),Nhạc Trẻ,303.83020408163264
1078120915,30,Nhạc Trẻ,255.47755102040816
1078027969,Nói Với Người Tình,Nhạc Trữ Tình,278.02122448979594
1078185194,Đẹp Nhất Là Em (Single),Nhạc Trẻ,186.744
1078037284,unknown,Nhạc Trẻ,213.84
1078076044,Anh Chẳng Sao Mà (Single),Nhạc Trẻ,318.85061224489795
1078033595,Chia Tay Chiều Đông,Nhạc Trữ Tình,282.4359183673469
1078071251,The Best Of Relaxing Piano No. 2,Nhạc Không Lời,216.05877551020407
1078104622,Không Giữ Được Anh (Cover),Nhạc Trẻ,214.20408163265307
1078202692,Khúc Tình Xưa,Nhạc Dân Ca - Quê Hương,261.696
1076364517,Yêu Giận Hờn,Nhạc Trữ Tình,360.0979591836735
1076380165,Gợi Nhớ Quê Hương,Nhạc Trữ Tình,373.23755102040815
1078118142,unknown,Nhạc Trẻ,188.99591836734695
1076358161,unknown,Nhạc Trẻ,284.352
1078096758,Cô Bé Tháng Tư (Single),Nhạc Trẻ,244.34938775510204
1078144871,15 Năm Xa Quê Hương,Nhạc Trữ Tình,631.7975510204082
1078146245,unknown,Nhạc Trẻ,251.61142857142858
1078222729,Mãi Là Mẹ Hiền,Nhạc Trữ Tình,319.2685714285714
1078103670,Hãy Quên Anh,Nhạc Trữ Tình,326.6612244897959
1078031849,Sông Nước Miền Tây,Nhạc Trữ Tình,307.6702040816327
1078032200,Khúc Nhạc Tình,Nhạc Trữ Tình,307.30448979591836
1078058111,unknown,Nhạc Trữ Tình,268.968
1078197772,Nhạc Trữ Tình Hay Nhất Của Đăng Nguyên,Nhạc Trữ Tình,185.856
1078476088,Vu Lan Báo Hiếu,Nhạc Dân Ca - Quê Hương,341.57714285714286
1078138697,Xa Vắng,Nhạc Trữ Tình,249.49551020408163
1078041882,Rất Là Em (Single),Nhạc Trẻ,257.064
1078112860,Đông Là Khi (Single),Nhạc Trẻ,218.77551020408163
1078125256,unknown,Nhạc Trữ Tình,783.3338775510205
1078056913,unknown,Nhạc Trẻ,312.0326530612245
1078008197,Thiên Duyên Tiền Định,Nhạc Trữ Tình,278.9877551020408
1078046711,Tuyển Tập Nhạc Xuân,Nhạc Trữ Tình,295.3926530612245
1075874382,Đường Tình Đôi Ngã,Nhạc Trẻ,286.584
1078025348,Trộm Nhìn Nhau,Nhạc Trữ Tình,304.6661224489796
1078493548,Mình Dành Cho Nhau Nỗi Buồn (Single),Nhạc Trẻ,293.7730612244898
1078059880,Mười Ngón Tay Tình Yêu (Single),Nhạc Trữ Tình,330.8408163265306
1078211748,You Are My Angel (Single),Nhạc Trẻ,231.81061224489795
1078109411,unknown,Nhạc Trẻ,223.536
1078158068,Nhớ Nhau Hoài,Nhạc Trữ Tình,365.55755102040814
1078048129,Đoạn Tuyệt,Nhạc Trữ Tình,276.32326530612244
1076346746,unknown,Nhạc Trẻ,310.5436734693877
1078143209,Hương Tình Yêu (Vol 2),Nhạc Trữ Tình,342.288
1076430182,Vùng Lá Me Bay,Trữ Tình & Bolero,264.984
1078326996,Anh Không Buồn Đâu (Remix) (Single),Nhạc Trẻ,248.86857142857144
1076355053,Non Sông Ngàn Năm Gấm Vóc,Nhạc Trẻ,281.10367346938773
1076359045,Liên Khúc 3X,Nhạc Trẻ,56.904
1078013901,Định Nghĩa Vô Thường,Nhạc Tôn Giáo,323.84
1076101073,Boleero,Nhạc Trữ Tình,337.296
1076422273,unknown,Nhạc Dance,279.24897959183676
1078131761,Tình Khúc Hoài An 2,Nhạc Trữ Tình,321.0710204081633
1078013630,Hết Yêu (Single),Nhạc Trẻ,333.264
1078113325,Chẳng Dám Yêu Thêm Một Ai (Single),Nhạc Trẻ,235.91183673469388
1078144244,Em Về Tinh Khôi (Cover),Nhạc Trữ Tình,310.3608163265306
1078237261,Sợ Cô Ta (Single),Nhạc Trẻ,284.05551020408166
1078121233,unknown,Nhạc Trẻ,275.1216326530612
1078143138,Tuyển Tập Song Ca Bolero,Nhạc Trữ Tình,282.696
1078021262,Bối Rối,Nhạc Trẻ,247.32
1078247832,Liên Khúc Cha Cha Cha,Nhạc Trữ Tình,1548.168
1075835072,unknown,Nhạc Trữ Tình,388.6759183673469
1078002035,unknown,Nhạc Trẻ,310.93551020408165
1076240353,unknown,Nhạc Trẻ,283.8465306122449
1076463967,Tiếng Chuông Ngân,Nhạc Thiếu Nhi,219.504
1078150428,unknown,Nhạc Trẻ,249.2604081632653
1078136317,"Bé Ơi, Gì Thế Nhỉ?",Nhạc Thiếu Nhi,99.00408163265305
1078046967,Cho Tôi Được Một Lần,Nhạc Trữ Tình,346.4620408163265
1076402372,unknown,Nhạc Trữ Tình,239.25551020408165
1076086124,Một Nữa Bầu Trời (Single),Nhạc Trẻ,211.25224489795917
1078053614,Ngày Tết Quê Em,Nhạc Trẻ,229.59020408163266
1078230512,unknown,Nhạc Trữ Tình,285.888
1076365076,Làm Lại Cuộc Đời (Single),Nhạc Trẻ,274.44244897959186
1078147862,Đưa Nhau Đi Trốn (DinhLong Mix),Nhạc Trẻ,247.61469387755102
1076355056,Non Sông Ngàn Năm Gấm Vóc,Nhạc Cách Mạng,289.8285714285714
1078050259,Một Ngàn Lần Yêu (Single),Nhạc Trẻ,231.18367346938774
1078219499,Sao Ai Vẫn Chưa Về (Single),Nhạc Trẻ,233.832
1078202409,unknown,Nhạc Trẻ,229.632
1076406559,Về Đâu Mái Tóc Người Thương,Nhạc Trữ Tình,371.1216326530612
1078050622,Mashup Rapcoustic 3 (Single),Nhạc Trẻ,309.672
1078115193,unknown,Nhạc Trẻ,222.9551020408163
1076445386,123 Lên (Dance Remix),Nhạc Trẻ,232.51591836734693
1078262316,Yêu Xa (Single),Nhạc Trẻ,278.4130612244898
1078363836,unknown,Nhạc Trữ Tình,387.265306122449
1078218132,Liên Khúc Trữ Tình Quê Hương (EP),Nhạc Trữ Tình,605.2310204081633
1076446824,Ngày Xưa Tiếng Vĩ Cầm,Nhạc Trẻ,390.0081632653061
1078245832,Chị Hai,Nhạc Trữ Tình,295.3142857142857
1078303617,unknown,Nhạc Trẻ,276.4538775510204
1078071222,Chuyện Tình Không Dĩ Vãng,Nhạc Trữ Tình,291.03020408163263
1078092658,Chiếc Ôm Từ Phía Sau (Single),Nhạc Trẻ,241.536
1076392423,unknown,Nhạc Trữ Tình,250.44
1078124999,Làn Sóng Xanh (Remix) (Single),Nhạc Trẻ,279.2751020408163
1078190913,Mưa Ơi (EP),Nhạc Trẻ,267.36326530612246
1076277671,unknown,Nhạc Trẻ,270.4195918367347
1078032170,Tôi Hát Nhạc Tình,Nhạc Trữ Tình,244.8195918367347
1076403292,Ba Lục Bình,Nhạc Trữ Tình,320.808
1078144882,15 Năm Xa Quê Hương,Nhạc Trữ Tình,399.20326530612243
1076386253,Why Don't You Love Me (Single),Nhạc Trẻ,234.456
1076365175,unknown,Nhạc Trữ Tình,293.19836734693877
1076391310,unknown,Nhạc Trữ Tình,314.40979591836737
1078036061,Đón Tết Cổ Truyền (Single),Nhạc Trẻ,228.768
1078176513,Song Tình,Nhạc Trữ Tình,252.13387755102042
1078344306,Mặt Trời Con Ở Đâu (Single),Nhạc Trẻ,170.04
1078038022,Trọn Niềm Vui Xuân (Single),Nhạc Trẻ,188.29061224489797
1075810944,unknown,Nhạc Trẻ,258.048
1076343192,Hơn Cả Trái Đất (Single),Nhạc Trẻ,242.15510204081633
1076434031,Đã Lỡ Yêu Em Nhiều (Single),Nhạc Trẻ,261.1461224489796
1076449070,Cơn Mưa Tuổi Thanh Xuân,Nhạc Trẻ,261.8775510204082
1076419008,Chị Tôi (Single),Nhạc Trữ Tình,288.024
1078318217,unknown,Nhạc Trữ Tình,454.2955102040816
1076436316,Nếu Được Làm Người Tình,Trữ Tình & Bolero,294.6089795918367
1078131986,Tôi Đã Quên Thật Rồi (Single),Nhạc Trẻ,291.144
1076405440,Chạm Khẽ Tim Anh Một Chút Thôi (Single),Nhạc Trẻ,341.112
1078193435,Trăng Quê Bến Đợi,Nhạc Dân Ca - Quê Hương,336.96
1078179860,unknown,Nhạc Trữ Tình,302.47183673469385
1078063115,Lương Viết Quang Remix - Vol 4,Nhạc Dance,233.184
1078133632,Phía Sau Một Cô Gái (Cover) (Single),Nhạc Trẻ,264.75102040816324
1075810868,Giả Vờ Không Yêu,Nhạc Trẻ,275.5134693877551
1078044595,Tết Con Về (Single),Nhạc Trẻ,249.46938775510205
1078271976,Album Remix,Nhạc Trẻ,302.49795918367346
1076409620,unknown,Nhạc Trẻ,77.424
1076393535,unknown,Nhạc Trẻ,316.176
1078486352,unknown,Nhạc Trữ Tình,245.7077551020408
1078174482,Những Bài Hát Trong Ban Nhạc Quyền Năng,Nhạc Trẻ,178.464
1076463914,Chuyện Tình Belém,Nhạc Tôn Giáo,273.3975510204082
1078041936,unknown,Nhạc Trữ Tình,318.072
1078015812,Ta Thế Nào (Single),Nhạc Trẻ,292.9632653061224
1078114333,FCMM. (Single),Nhạc Trẻ,310.0734693877551
1078202689,Khúc Tình Xưa,Nhạc Dân Ca - Quê Hương,278.688
1078201540,Sau Lưng Là Cha Mẹ (EP),Nhạc Trẻ,255.29469387755103
1076447422,Cánh Hồng Phai (Single),Nhạc Trẻ,232.632
1078191444,Chín Bậc Tình Yêu,Nhạc Dân Ca - Quê Hương,251.24571428571429
1078226855,unknown,Nhạc Trữ Tình,316.272
1076412631,Lời Nối Dối Của Mẹ (Single),Nhạc Trẻ,298.776
1078103279,unknown,Nhạc Dance,252.912
1076448640,unknown,Nhạc Thiếu Nhi,275.184
1076445151,unknown,Trữ Tình & Bolero,310.08
1078136153,Liên Khúc Lý Phật Giáo,Nhạc Tôn Giáo,144.87510204081633
1078145131,Hoa Thanh Xuân,Nhạc Trẻ,257.4
1078212952,Nến Và Hoa (Touliver Mix) (Single),Nhạc Trẻ,228.57142857142858
1078174953,Bây Giờ Em Thế Nào (Single),Nhạc Trẻ,316.032
1078442162,unknown,Nhạc Trữ Tình,305.2669387755102
1076375904,Cùng Đi Chơi Trăng (Single),Nhạc Trẻ,259.464
1078108137,unknown,Nhạc Trữ Tình,371.616
1078239376,unknown,Nhạc Trữ Tình,209.47591836734694
1078064194,unknown,Nhạc Trữ Tình,265.416
1078018020,Khúc Tình Xuyên Thời Gian,Nhạc Trữ Tình,322.74285714285713
1078341499,Bolero,Nhạc Trữ Tình,301.68
1076382686,Hoa Nở Về Đêm,unknown,492.72163265306125
1075811692,Xuân Đến Rồi,Nhạc Trữ Tình,279.384
1078094526,unknown,Nhạc Trẻ,296.96
1076364331,Hãy Tin Nơi Anh (Single),Nhạc Trẻ,274.536
1078202696,Khúc Tình Xưa,Nhạc Dân Ca - Quê Hương,636.029387755102
1076436457,Nhớ Nhau Trong Đời,Trữ Tình & Bolero,312.7640816326531
1076392357,Giờ Xa Lắm Rồi,Nhạc Trữ Tình,364.5910204081633
1076405453,Hạnh Phúc Của Riêng Anh,Nhạc Trẻ,279.3534693877551
1078063078,unknown,Nhạc Trẻ,256.47020408163263
1078213295,unknown,Nhạc Dân Ca - Quê Hương,245.05469387755102
1078149075,Ain't Nobody Love You (Single),Nhạc Trẻ,214.7004081632653
1078031974,Đêm Buồn,Nhạc Trữ Tình,264.1240816326531
1078050546,Yêu Em Rất Nhiều (Single),Nhạc Trẻ,241.512
1076456894,unknown,Nhạc Trẻ,323.5787755102041
1078145129,Hoa Thanh Xuân,Nhạc Trẻ,294.97469387755103
1078338122,Buông Bỏ (Single),Nhạc Trẻ,332.5126530612245
1078095382,Người Lạ Ơi (Solo Version) (Cover) (Single),Nhạc Trẻ,224.02612244897958
1078021137,Thành Phố Buồn,Nhạc Trữ Tình,368.2220408163265
1076410311,Glee Vietnam OST,Nhạc Trẻ,94.128
1076404217,Búp Bê Xinh,Nhạc Thiếu Nhi,203.232
1076347764,Nơi Câu Chuyện Yêu (Ballad) (Single),Nhạc Trẻ,246.54367346938776
1078245153,Ngàn Thu Vĩnh Biệt,Nhạc Trữ Tình,288.7575510204082
1078141245,Lời Mẹ (Thưởng Trà),Nhạc Tôn Giáo,356.0489795918367
1076392396,unknown,Nhạc Trữ Tình,268.85224489795917
1076359759,Điều Ngốc Nghếch Nhất,Nhạc Trẻ,238.368
1076120976,Symphony Dance Music (Violin Saxophone),Nhạc Không Lời,181.28979591836736
1076373639,unknown,Nhạc Trữ Tình,348.672
1078131757,Tri Ân Người Khai Sáng,Nhạc Tôn Giáo,346.248
1075811102,Chị Đi Tìm Em,Nhạc Trữ Tình,283.0367346938776
1078136355,unknown,Nhạc Trẻ,197.232
1078014539,Ký Ức Ngày Xuân,Nhạc Dân Ca - Quê Hương,274.36408163265304
1078098894,Stop Being Stupid (Single),Nhạc Trẻ,203.46775510204083
1076461552,Chợt Nhớ Tình Đầu (Single),Nhạc Trẻ,276.2710204081633
1076403407,unknown,Nhạc Trữ Tình,314.088
1078124252,unknown,Nhạc Trữ Tình,304.19591836734696
1076346741,unknown,Nhạc Cách Mạng,300.336
1076365183,unknown,Nhạc Trữ Tình,213.28979591836736
1076332759,Phía Trước Người Con Gái (Single),Nhạc Trẻ,310.0473469387755
1078055020,Dù Đúng Dù Sai Anh Vẫn Yêu (Single),Nhạc Trẻ,233.19510204081632
1078210474,Ta Là Ai Của Đời Nhau (Single),Nhạc Trẻ,280.032
1078136096,Thiêng Liêng Tình Mẹ,Nhạc Dân Ca - Quê Hương,339.4089795918367
1076378413,Vì Em Thật Luminous EDM (Single),Nhạc Trẻ,263.15755102040816
1078163717,Đêm Tâm Sự,Nhạc Trữ Tình,321.792
1078034164,unknown,Nhạc Phim,245.1330612244898
1078028889,Sao Lòng Còn Thương,Nhạc Trữ Tình,247.0138775510204
1076358417,Vọng Vu Lan,Nhạc Tôn Giáo,283.2195918367347
1078047364,unknown,Nhạc Trẻ,203.544
1078245013,Tình Lúa Duyên Trăng,Nhạc Trữ Tình,272.9273469387755
1078143081,unknown,Nhạc Trẻ,253.33551020408163
1076458656,Hóa Ra Tình Yêu Là Thế (Single),Nhạc Trẻ,343.584
1078136163,Liên Khúc Lý Phật Giáo,Nhạc Tôn Giáo,98.35102040816327
1078113351,Ngắm Hoa Lệ Rơi (Cover) (SIngle),Nhạc Trẻ,307.608
1076442282,Dân Ca Quê Hương,Nhạc Dân Ca - Quê Hương,278.1257142857143
1076406754,Sơn Tuyền & Anh Quân Bolero,Nhạc Trữ Tình,375.66693877551023
1078136323,unknown,Nhạc Trẻ,325.30285714285714
1075874317,Ông Bà Anh (Cover),Nhạc Trẻ,272.77061224489796
1078120953,Xa Tầm Tay Anh (Single),Nhạc Trẻ,292.608
1075811699,unknown,Nhạc Trữ Tình,346.008
1076332841,Người Ở Lại,Nhạc Trẻ,284.29061224489794
1078307259,Cho Tôi Say (Single),Nhạc Trẻ,250.74938775510205
1078224955,Sa Mưa Giông,Nhạc Trữ Tình,322.92571428571426
1076365064,Kiếp Luân Hồi (Single),Nhạc Tôn Giáo,290.592
1076380260,unknown,Nhạc Dance,268.25142857142856
1078048568,Khúc Xuân,Nhạc Trẻ,275.04326530612246
1076387636,Hãy Về Với Em,Nhạc Trẻ,305.424
1078246094,unknown,Nhạc Trẻ,237.71428571428572
1078192059,Dáng Ngọc Bolero,Nhạc Trữ Tình,252.42122448979592
1078354217,Happy New Year (Remix Việt),Nhạc Trẻ,204.288
1078414712,Yêu Từ Cái Nhìn Đầu Tiên (Single),Nhạc Trẻ,298.99755102040814
1076413925,Sen (Single),Nhạc Trẻ,213.76
1076403511,Ngài Đến Tìm Con,Nhạc Tôn Giáo,273.12
1078218131,Liên Khúc Trữ Tình Quê Hương (EP),Nhạc Trữ Tình,562.0767346938776
1078245085,Khóc Thầm,Nhạc Trữ Tình,305.088
1078230594,Chiều Cuối Tuần (Single),Nhạc Trữ Tình,257.928
1078238453,Stay Open (Single),Nhạc Trẻ,210.65142857142857
1078104366,unknown,Nhạc Trẻ,287.448
1078050301,Em Có Mơ Đêm Nay (Single),Nhạc Trẻ,282.64489795918365
1076102626,Đường Nào Đến Trái Tim Em (Single),Nhạc Trẻ,278.0995918367347
1078239414,unknown,Nhạc Trữ Tình,200.82938775510203
1078187823,Nghĩa Mẹ,Nhạc Trữ Tình,283.5330612244898
1078200748,unknown,Nhạc Trẻ,397.9755102040816
1078146246,unknown,Nhạc Trẻ,284.7085714285714
1076383138,unknown,Nhạc Trẻ,220.63020408163266
1076386606,Nhạc Tình Quê Hương,Nhạc Trữ Tình,308.92408163265304
1078287540,unknown,Nhạc Thiếu Nhi,209.424
1078191450,Bài Ca Trường Đồng Quan (Single),Nhạc Dân Ca - Quê Hương,283.58530612244897
1078040401,Mùa Xuân Đó Có Em,Nhạc Trữ Tình,277.8122448979592
1075811283,Tiếng Mưa Buồn,Nhạc Trẻ,296.3069387755102
1078040755,Xuân Của Bé,Nhạc Thiếu Nhi,247.3534693877551
1078190909,Hơi Ấm Ngày Qua (Single),Nhạc Trẻ,273.37142857142857
1078050433,Vũ Khúc Tình Xuân,Nhạc Trữ Tình,358.4261224489796
1078166229,Chuyện Tình Cô Lái Đò Bến Hạ,Nhạc Trữ Tình,317.184
1078124280,unknown,Nhạc Trữ Tình,242.15510204081633
1078150427,unknown,Nhạc Trẻ,298.8669387755102
1076332827,Em Đi Trên Cỏ Non,Nhạc Trữ Tình,329.53469387755104
1078168285,Tình Như Mây Khói,Nhạc Trữ Tình,252.65632653061223
1078196128,Tiền Là Cát Bụi,Nhạc Trữ Tình,320.4440816326531
1076456904,Ngại Ngùng,Trữ Tình & Bolero,334.1583673469388
1076434399,Tình Như Mây Khói,Trữ Tình & Bolero,276.66285714285715
1076460348,I Am A Bad Girl (Single),Nhạc Trẻ,240.48326530612246
1076332851,unknown,Nhạc Trẻ,270.7330612244898
1078114316,Có 1 Người Như Thế (Single),Nhạc Trẻ,174.288
1076418138,Nhạc Tình Muôn Thuở II - Yêu Cô Đơn Như Tình Nhân,Nhạc Trữ Tình,273.144
1078050802,Có Được Lì Xì Nữa Không Ta (Single),Nhạc Trẻ,227.68326530612245
1078048133,Đoạn Tuyệt,Nhạc Trữ Tình,300.1469387755102
1078210247,unknown,Nhạc Trữ Tình,328.77714285714285
1078095489,Nhớ Nhau Hoài,Nhạc Trữ Tình,332.472
1078132055,unknown,Nhạc Trẻ,226.8734693877551
1078040392,Màu Hoa Bí,Nhạc Trẻ,320.78367346938774
1076393341,unknown,Nhạc Trữ Tình,256.130612244898
1076437719,unknown,Nhạc Thiếu Nhi,169.2734693877551
1078048564,Khúc Xuân,Nhạc Trẻ,341.3681632653061
1078225367,Bên Em Là Anh (I'll Always Be With You) (Single),Nhạc Trẻ,282.7755102040816
1078495312,Xuân Mới Hạnh Phúc Rạng Ngời (Single),Nhạc Trẻ,249.432
1078213296,unknown,Nhạc Trẻ,234.5795918367347
1078145130,Hoa Thanh Xuân,Nhạc Trẻ,240.456
1078222685,unknown,Nhạc Trữ Tình,274.8
1078219865,Tình Ca Nguyễn Vãn Chung,Nhạc Trẻ,311.7191836734694
1078071150,Ký Ức Tuổi Học Trò,Nhạc Trữ Tình,359.0791836734694
1078190819,SAIGON SIMPLE LOVE (Single),Nhạc Trẻ,180.024
1075811697,Xuân Đến Rồi,Nhạc Trữ Tình,241.656
1078046124,Nhớ Người tôi Yêu (Single),Nhạc Trữ Tình,281.2865306122449
1078317716,Yêu Thầm,Nhạc Trữ Tình,242.1812244897959
1078176788,unknown,Nhạc Trẻ,282.1224489795918
1078329905,Em Vẫn Chưa Về (Single),Nhạc Trẻ,263.28816326530614
1078131970,Đành Quên (Single),Nhạc Trẻ,258.456
1076374140,unknown,Nhạc Trẻ,243.93142857142857
1076436315,Nếu Được Làm Người Tình,Trữ Tình & Bolero,295.92
1078135991,Mùa Hè Hạnh Ngộ,Nhạc Tôn Giáo,216.21551020408162
1078072229,Tình Yêu Không Có Lỗi (Single),Nhạc Trẻ,310.2302040816327
1078441075,unknown,Nhạc Trẻ,288.6530612244898
1078301277,Đôi Bờ,Nhạc Trữ Tình,306.494693877551
1078311011,Anh Đang Ở Đâu Đấy Anh (Single),Nhạc Trẻ,233.184
1078227947,unknown,Nhạc Trữ Tình,280.6073469387755
1078050297,Mùa Xuân Xa Quê,Nhạc Trữ Tình,284.865306122449
1075810939,Giấc Mơ Cánh Cò,Nhạc Trữ Tình,322.2465306122449
1078027980,Nói Với Người Tình,Nhạc Trữ Tình,312.672
1078237900,Bầu Trời Gọi Tên Em (Single),Nhạc Trẻ,234.312
1078120252,Làm Cha (Single),Nhạc Trữ Tình,378.9061224489796
1076410414,Vu Lan Nhớ Mẹ,Nhạc Trữ Tình,258.192
1078031987,Đêm Buồn,Nhạc Trữ Tình,269.0873469387755
1078109815,Một Thời Đã Xa (Remix),Nhạc Trẻ,274.99102040816325
1078351613,Có Một Ngày Mưa Như Thế (Single),Nhạc Trẻ,283.68
1076406791,Sẽ Có Người Thay Thế (Single),Nhạc Trẻ,341.3420408163265
1078180752,Đừng Vội Vàng Đổi Thay (Single),Nhạc Trẻ,280.99918367346936
1078149721,Có Khi Ta Lại Say (Remix),Nhạc Trẻ,252.73469387755102
1078338099,Gái Già Lắm Chiêu 2 OST,Nhạc Trẻ,226.71673469387756
1075811562,Xuân Viễn Xứ (Remix),Nhạc Trữ Tình,303.288
1078283868,Chúc Xuân,Nhạc Trẻ,307.77469387755104
1078270707,Học Tiếng Mèo Kêu (New Version) (Single),Nhạc Trẻ,228.25795918367348
1076432935,Ảo Mộng Tình Yêu (Single),Nhạc Trẻ,243.12163265306123
1078390999,Váy Cưới 2 (Người Vợ Đáng Thương) (Single),Nhạc Trẻ,236.06857142857143
1078047458,Câu Chuyện Đầu Năm,Nhạc Trữ Tình,305.0057142857143
1078077367,Tuyển Tập Liên Khúc,Nhạc Trữ Tình,230.208
1078166232,Chuyện Tình Cô Lái Đò Bến Hạ,Nhạc Trữ Tình,319.104
1078156348,Điều Em Muốn Nói (Single),Nhạc Trẻ,218.496
1078155500,Bolero Miệt Vườn 2,Nhạc Trữ Tình,252.60408163265305
1078138242,Hãy Quên Anh,Nhạc Trữ Tình,361.43020408163267
1076446802,Thành Phố Cuồng Nhiệt,Nhạc Trẻ,303.83020408163264
1078304517,unknown,Nhạc Trữ Tình,296.48979591836735
1078478847,Nhật Ký (Single),Nhạc Trẻ,300.696
1078035631,Xuân Remix,Nhạc Trữ Tình,248.832
1075811695,Xuân Đến Rồi,Nhạc Trữ Tình,241.224
1076365103,Cây Đời,Nhạc Trẻ,385.008
1078283895,Xuân Yêu Thương,Nhạc Trẻ,248.52897959183673
1078040652,Hẹn Một Mùa Xuân,Nhạc Trữ Tình,330.8669387755102
1076417904,unknown,Nhạc Trẻ,211.56571428571428
1078116926,Đừng Như Thói Quen (Cover) (Single),Nhạc Trẻ,284.76
1076461201,Thương Ca Việt Nam,Nhạc Dân Ca - Quê Hương,353.04
1078144858,unknown,Rock Việt,298.0310204081633
1076110251,unknown,Nhạc Trẻ,272.77061224489796
1078326987,unknown,Nhạc Trẻ,303.7518367346939
1078115214,unknown,Nhạc Trẻ,240.24816326530612
1076430173,Đoạn Tuyệt,Trữ Tình & Bolero,293.496
1078018108,Tết Lì Xì,Nhạc Trữ Tình,269.4269387755102
1078109403,unknown,Nhạc Trẻ,230.3738775510204
1076460518,Thương Anh (Single),Nhạc Trẻ,318.216
1076238378,unknown,Nhạc Trẻ,204.04244897959182
1078079274,Tuyệt Vọng (Single),Nhạc Trẻ,281.5216326530612
1078009409,Giao Thừa Chúc Xuân,Nhạc Trẻ,276.03591836734694
1078065349,unknown,Nhạc Trữ Tình,308.7673469387755
1078040393,Màu Hoa Bí,Nhạc Trữ Tình,250.04408163265308
1078148013,unknown,Nhạc Trẻ,238.8
1076461418,They Said (Single),Nhạc Trẻ,228.83265306122448
1078041692,Những Chuyện Tình Mong Manh,Nhạc Trữ Tình,244.76734693877552
1078341910,unknown,Nhạc Trẻ,292.68
1078013905,Định Nghĩa Vô Thường,Nhạc Tôn Giáo,410.16
1076431860,Lặng Nhìn Phía Sau Em,Nhạc Trẻ,282.5926530612245
1076346738,unknown,Nhạc Thiếu Nhi,205.03510204081633
1078139646,Hoa Trinh Nữ,Nhạc Trữ Tình,307.59183673469386
1078179528,Thế Thôi (Single),Nhạc Trẻ,243.09551020408162
1078078504,Đá Vô Tình (Single),Nhạc Trẻ,282.432
1078044703,Những Kí Ức Mùa Xuân,Nhạc Trẻ,265.2995918367347
1078033559,"Sài Gòn, Sài Gòn (Top Hits 64)",Nhạc Trữ Tình,251.89877551020408
1078192025,unknown,Nhạc Dân Ca - Quê Hương,227.44816326530614
1078233105,Thân Phận Nghèo,Nhạc Trữ Tình,346.5665306122449
1078011908,Buồn Của Em (Buồn Của Anh Cover) (Single),Nhạc Trẻ,281.808
1078085919,Niên Học Sau Cùng,Nhạc Trữ Tình,351.0334693877551
1078077131,Sự Tích Con Muỗi,Nhạc Trữ Tình,290.28
1076449143,Chỉ Cần Mình Thương Nhau (Single),Nhạc Trẻ,263.52
1078155444,Nơi Đó Em Bình Yên (Single),Nhạc Trẻ,249.672
1076417998,unknown,Nhạc Trẻ,251.7942857142857
1078050341,Ave Maria (Trăng Từ Bi),Nhạc Trữ Tình,300.25142857142856
1076401352,Lan và Điệp,Nhạc Trữ Tình,355.08244897959185
1078441697,Vu Lan Báo Hiếu,Nhạc Trữ Tình,395.62448979591835
1078237160,I'll Always Be With You) (Hậu Duệ Mặt Trời OST) (Single),Nhạc Trẻ,282.768
1078086639,unknown,Nhạc Trữ Tình,303.54285714285714
1078010114,Bờ Vai Jeus,Nhạc Tôn Giáo,335.616
1076413939,The Sadness Of Winter,Nhạc Trẻ,209.13632653061225
1078076276,Con Về Bên Phật,Nhạc Tôn Giáo,384.7575510204082
1078065073,Hương Quê,Nhạc Trữ Tình,295.75836734693877
