id,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,tempo,duration
1078057463,-517.6329,75.521576,14.257284,30.025839,4.36341,-0.89761645,-1.4898463,1.5444467,-11.521556,-3.7625384,-2.123175,-8.642336,-2.7644858,-0.5348643,-5.7586827,-2.1483893,-6.475578,-6.6598635,-4.8589873,-7.3034067,85.544624,34.414986,25.03023,18.65019,16.60007,14.737393,12.684173,11.774441,12.587988,10.33905,8.977503,8.591284,9.067188,8.290267,8.921887,8.103595,7.7137485,7.9849515,7.8893294,8.438636,135.99917763157896,252.06421768707483
1078179621,-513.6354,92.62722,17.205235,10.053452,3.3670886,-3.099298,-2.0799963,-0.207897,-3.7850654,-0.12269454,-1.1304704,-5.12486,-4.43321,-6.752241,-3.365359,-1.1081886,-4.363328,-1.8529866,-2.7349257,-6.933795,108.01126,31.150728,19.621655,18.441763,15.089668,11.102547,11.311931,10.168461,12.92137,11.077549,11.065777,11.644767,10.430897,9.332763,10.181333,10.05719,10.100599,8.870712,10.481092,11.013978,117.45383522727273,278.6649886621315
1075810262,-576.8783,110.44214,8.950643,26.123823,7.0249286,-0.53973234,-3.9685555,-2.521395,-6.22138,-6.61302,-6.2740045,-2.4446523,1.0917474,0.13999581,1.5363278,1.1807612,-1.8090454,-1.6451229,-2.6713612,-2.4435253,104.19045,40.971924,22.16942,18.986444,10.202418,11.845404,11.781115,10.593866,10.328837,9.849743,10.07158,10.118643,9.086321,8.792915,8.721253,8.6609745,8.655301,9.179448,7.879502,9.418836,99.38401442307692,299.4165986394558
1078138701,-567.2293,100.80174,17.603043,14.998896,8.941019,-10.349389,-0.20449077,-4.925494,-4.357526,-5.2683287,-11.566169,-3.9252007,-5.113814,-5.2035275,-4.2363377,-7.0773087,-2.9085557,-0.2092904,-1.2012693,1.3203866,77.889854,30.35001,22.150719,20.232628,13.13589,13.139051,14.125439,11.875575,10.992896,12.164081,12.101254,11.3691845,12.146837,11.631518,10.089451,10.857158,9.834116,11.760896,11.518257,11.478095,86.1328125,275.6905215419501
1078059814,-515.1041,105.75185,-8.994138,8.802207,0.25702846,6.05005,5.4450946,5.3433275,2.8981447,3.27745,3.3234448,5.977428,4.1047726,0.22904328,3.0961387,3.6749597,3.4017856,1.9294574,-0.76927954,-1.7302809,92.9355,52.48826,31.712997,18.925312,15.800908,14.696593,12.712417,10.770436,8.304518,8.669906,8.2278,7.394446,6.651352,7.263438,6.6812205,7.6590877,7.5281696,6.4383845,6.4906635,7.0222354,123.046875,190.47619047619048
1076346583,-489.49496,61.66918,29.174444,24.300205,14.845912,-1.7803271,12.11326,0.14403737,-5.9092693,-3.2234318,-6.634542,-2.9353502,-3.1723745,-1.7088714,-0.23954684,-2.2942777,-0.39715123,2.9186897,4.4058995,4.535165,78.40476,27.818932,18.77232,18.238941,14.254074,12.684103,10.971216,10.476635,9.3507,9.958802,10.254678,9.658658,9.836725,9.628846,9.206667,9.5482435,11.373122,12.145128,12.094789,12.215657,83.35433467741936,276.88798185941044
1078183169,-504.73105,99.287796,4.972353,13.365066,3.5187526,3.1799881,0.060192484,-1.6644819,1.361454,4.7930236,2.4170904,-1.6670935,0.6124385,-1.192602,-1.3061506,-3.5615318,-3.0549927,-2.197439,-0.025608504,1.00099,118.13849,29.49282,18.366632,19.495716,15.31274,11.452795,10.239046,10.252736,9.898027,9.420929,8.436923,8.262736,8.112158,7.7817197,9.326219,8.816847,8.010251,7.80817,9.1406355,7.8925805,99.38401442307692,260.6812244897959
1078239153,-509.39694,99.828186,8.893751,28.286272,-6.165814,-8.838362,4.0408115,-4.108013,-10.870774,-5.638121,-7.4176483,-3.9004076,-3.4131012,-5.2106476,-1.2019702,-9.6940565,-4.780008,-1.5238453,-3.7072299,0.5267059,63.01822,26.75796,21.415062,16.287333,13.289157,12.866482,10.148753,10.624711,9.066937,11.152592,9.578391,9.193952,10.565787,8.608659,8.40254,8.803009,7.461578,9.041715,9.422516,9.886236,161.4990234375,286.82448979591834
1078233686,-501.12183,87.777176,16.885242,22.735695,-1.2841395,-5.6819963,1.482534,-7.989048,-8.870129,-5.1759686,-10.950571,-6.2651644,-6.829358,-7.4558387,-6.0863285,-9.964067,-6.648853,-5.8316197,-7.22074,-5.1679363,56.289608,27.878555,21.989996,15.010562,11.102261,11.713833,12.310776,10.101234,8.612365,11.067268,10.585345,9.465757,8.41929,8.834069,8.214483,8.44784,7.9643927,8.417881,8.712979,9.958034,161.4990234375,259.01374149659864
1076343184,-529.48065,73.9799,10.886478,8.738336,0.85857517,-9.05081,3.0936737,-16.353067,-1.194685,-9.622088,-6.510708,-4.843949,-3.551401,-4.5528803,-1.7952181,-2.2258985,-2.336873,1.4635035,2.8270888,3.2313323,88.825806,34.683933,26.629433,21.167933,17.500069,17.66653,13.584934,16.151537,14.195898,13.557765,11.157263,11.192406,12.715907,13.502095,11.279282,10.360478,11.097526,11.906985,11.839289,11.098478,143.5546875,331.49795918367346
1078233244,-524.80615,114.46318,18.92505,0.79914147,5.983269,-9.622773,-5.123296,-0.13002932,-11.122106,-2.6800094,-6.7089305,-4.8026004,-4.2564664,-7.564738,-1.0417137,-5.4787493,-3.905757,-2.2163336,-4.314089,-8.192963,102.17952,35.953484,22.302273,21.662952,16.956944,14.34656,14.823213,12.13308,12.975787,11.93838,11.3213625,10.795413,9.027615,9.542455,9.163053,8.4512825,8.402528,8.27304,9.064188,10.401439,129.19921875,312.7273015873016
1078245155,-517.5135,94.22232,13.09589,6.825567,8.728214,-10.77073,3.795883,-5.13796,-4.0195117,3.2175705,-8.96517,-6.7357607,-2.04101,-6.873663,-1.5034977,-2.3984785,-3.13176,0.5157523,-4.6451077,-1.3959856,76.12877,31.820648,22.226727,20.73882,14.35378,14.092317,13.255771,12.383929,11.742969,10.230672,10.618791,9.8135805,9.311823,9.748011,8.871316,9.846077,10.8073635,10.809722,10.535201,10.981196,89.10290948275862,326.8843990929705
1078023922,-590.7809,94.941536,4.7052174,11.087691,5.3018355,-4.498111,4.1388044,-5.7713156,-14.75767,4.7660604,-3.6632628,-2.6388466,0.9320118,-7.0853715,-9.507945,-1.9663689,-0.55857986,2.3211398,4.4900446,-5.129911,105.598274,31.666124,19.371628,18.650154,14.772315,14.360445,12.528679,10.470793,11.958242,13.179786,13.341864,14.592851,14.954718,12.480183,12.033515,11.418104,11.897319,12.4223385,13.456261,13.048792,117.45383522727273,353.85124716553287
1078021237,-509.2987,97.3303,6.6523223,15.027479,5.386808,-0.8432892,4.76339,0.9428186,0.7647778,5.014817,1.866704,-3.161778,-2.7781496,1.1574169,0.19151874,1.4236459,-1.4204338,1.8819027,3.4840581,-0.3498564,80.98707,27.547482,20.393044,17.751665,15.9683485,12.769296,11.34646,11.922411,12.979564,12.638449,10.185733,9.193509,11.04781,10.981742,9.942363,9.661493,10.498138,11.528668,12.523418,11.798941,151.99908088235293,389.2828117913832
1078142119,-598.7381,76.993355,12.191842,5.5348496,1.7558666,-9.164747,-3.7660089,-7.47137,-18.148045,0.5688067,-15.239691,-10.294331,-8.562979,-15.009261,-12.617793,-16.556494,-13.899497,-9.337009,-9.132021,-8.202267,106.54616,29.375715,19.875883,18.131475,12.736914,12.651317,10.768396,9.775708,11.365784,13.001203,10.017918,8.192636,10.171776,10.946006,9.364342,9.55758,9.262553,10.811214,10.295597,10.862013,135.99917763157896,261.32666666666665
1078339827,-425.9381,65.05802,9.926393,23.89085,6.1556363,8.170984,4.996521,4.7739778,1.6074164,7.239576,-0.46851298,4.1182055,3.7542279,3.346008,3.8799317,2.433936,0.44034573,-0.54681,2.2659347,2.805939,74.69468,28.724274,17.493027,15.862895,11.237697,10.532761,11.252819,10.278664,8.718097,8.504936,7.404968,8.098459,8.371298,7.786276,7.913168,7.947986,8.022433,7.1996055,8.441332,9.188067,129.19921875,162.66448979591837
1078187095,-531.4698,87.244804,16.325401,10.824756,2.1362221,-0.39764348,-3.7674282,-6.69905,-6.4423594,0.3384167,0.09387952,-5.8893285,-3.242139,-4.7078757,-3.719286,-3.158985,-3.966071,-0.8074016,2.1948755,-1.1051894,88.6648,29.904688,20.96872,18.537268,14.395378,15.7947235,12.228541,12.413992,13.342995,12.175725,11.122055,12.090936,11.575328,10.963416,10.878523,11.225588,11.23665,11.320637,11.9495,12.66453,117.45383522727273,284.4756009070295
1078133075,-453.7207,56.00981,2.73467,20.421434,11.520411,7.447274,8.895715,6.2724714,4.1153164,7.944378,4.7938356,7.1747622,5.9546003,4.765624,3.6466746,3.6235542,4.0607114,3.906264,3.174543,2.187886,110.705574,24.981983,14.435445,14.650737,11.737118,12.825225,9.73187,10.059227,8.601418,8.7400875,7.537549,6.8900504,7.0895905,7.7549205,7.774966,7.742278,7.8943377,7.7340183,6.892137,6.9790306,135.99917763157896,298.3679818594104
1076391060,-490.19797,99.19235,20.897009,34.011944,5.392498,5.1890936,3.8240573,3.379899,-3.426183,-1.0863601,-3.0882401,-5.833471,-3.4281747,-3.7142353,1.334653,-0.3788108,-4.0597463,-0.6181325,1.6281993,-0.3002912,61.369843,26.187181,17.429132,16.095205,14.023142,14.472129,11.386708,10.621949,11.958316,10.142047,10.51856,9.7563,11.3511505,10.432781,8.91467,8.434203,8.344778,9.289906,9.547284,10.46306,151.99908088235293,278.6385487528345
1076341306,-462.81107,104.25761,6.4515333,17.114967,9.21999,-2.9962656,3.6471837,0.60190594,-8.835502,1.8503866,-0.75802404,0.24136695,0.33924067,-3.8759837,0.7306359,-3.8116817,-6.503008,-1.6951472,-5.1611457,-4.272223,70.22668,26.568968,21.240826,16.886953,14.134087,15.094852,12.975827,10.930313,13.129132,11.838963,10.467665,11.173573,11.600466,10.5199995,10.096365,9.460634,8.486158,8.187345,8.248391,9.326876,135.99917763157896,356.1012244897959
1078041698,-529.766,104.09233,31.076672,26.645552,17.628674,7.464076,5.61738,4.6035476,0.46567747,3.7487273,-3.5396311,-1.4549454,-1.7585199,-1.4770447,0.23675127,-4.1824484,-5.821187,-4.333872,-1.8151082,-5.1417413,71.377686,28.93256,17.1327,14.142963,12.45921,10.914833,10.022642,10.783544,10.574492,9.65236,8.3623905,8.402136,8.096863,8.109649,8.19902,8.035677,8.952909,9.085709,8.486881,8.65426,83.35433467741936,290.2697052154195
1078212520,-540.05225,92.584724,14.041929,19.057789,1.9595824,4.149327,-0.79211646,1.6146169,-7.0501018,-1.8524346,3.3493204,-11.3625965,-4.6647205,0.4463997,-2.1881828,-1.8675848,0.23287982,-1.5490155,-0.2835123,-0.22558878,105.93274,27.262741,19.021458,16.00507,14.619006,11.929644,12.618648,12.046902,13.24671,13.100933,13.802983,12.728219,12.589071,11.79482,10.91377,9.433407,8.617589,10.178663,9.780485,11.344176,129.19921875,284.76952380952383
1078095390,-604.3355,96.7744,5.87146,3.6877036,-0.122485146,-5.624218,0.7512577,-6.333963,-4.304003,3.20179,-6.4038405,-0.084766015,3.0959384,5.6709814,4.4302096,2.533785,3.1557832,2.6660674,0.84900045,-1.430446,128.4915,32.1985,21.82758,20.935982,17.091438,13.575352,12.548761,12.352484,13.013405,11.927254,13.865057,12.602272,11.843994,11.946659,11.493093,11.703111,11.965425,12.139541,11.154511,11.917121,129.19921875,333.58367346938775
1076355443,-532.0211,101.26587,16.245628,12.943563,8.45191,-0.15331487,1.0490487,2.9364264,-8.415027,-1.9790257,-4.1100173,-4.4552627,0.50373805,-1.4000789,-0.39107153,-4.0800295,-3.853411,-5.706051,-3.5215354,0.6399757,83.03093,46.51773,24.603247,26.554106,18.667194,13.444445,12.958361,11.948753,12.742751,11.909965,12.04322,10.963933,10.041572,11.047528,12.335644,11.362521,9.614088,10.209676,11.086184,11.294627,129.19921875,286.29687074829934
1078063092,-540.7926,106.9584,9.846861,21.283188,10.439087,-0.49862653,5.376165,0.9359603,-9.393204,1.0435995,2.7391865,-4.3951063,1.6492571,-1.5546465,-4.196287,-2.1717436,-6.4875536,-3.9727876,-1.0642774,-2.6252232,64.48799,33.09997,25.10194,19.997747,19.387878,14.817284,12.491016,11.4151325,11.861378,10.950462,10.831136,9.872256,9.81721,9.596894,9.628131,8.637767,8.014893,9.060302,9.715177,9.779587,151.99908088235293,332.6429931972789
1076332725,-485.77914,102.4818,7.9516115,15.015458,11.753704,-4.3714676,3.8669696,1.6869965,-4.4964075,1.5634022,-3.2682588,-3.7934155,-1.0910685,-3.2873375,-3.268434,-3.649009,-2.9506426,-4.905352,-2.7079825,-1.6953523,94.783775,33.227787,15.597168,16.08027,13.634659,11.386972,10.232808,10.157078,10.297672,11.04714,9.111346,10.5308275,10.032372,8.911555,7.862875,7.1775846,6.59882,8.397965,9.1596775,8.845655,99.38401442307692,340.45242630385485
1076456884,-478.07294,81.71598,20.297712,29.883015,8.176635,5.9883084,4.5975733,7.10626,-7.5126166,0.43266013,-2.4490871,-1.9952737,-0.6328404,-5.145039,-2.3183808,-2.662177,-6.499256,-2.44906,-5.643934,-5.9073467,73.78454,30.728157,18.487038,16.94523,14.936255,11.222091,10.453194,9.488861,10.356074,9.144501,8.174514,8.004522,8.275564,7.908991,8.175327,8.032941,7.411382,7.3652353,7.6853642,7.4483075,99.38401442307692,283.5254875283447
1078193346,-542.684,102.92173,18.586643,6.682739,8.693589,0.676768,-2.396101,-5.4958844,-6.633116,1.7666903,-3.3163571,-6.0309877,-6.557594,-6.43384,-4.3857794,-0.97649324,-2.2970114,-2.857375,-3.5878224,-0.9222356,89.66278,41.406677,23.681217,17.711124,14.889222,12.736271,11.653485,11.131481,10.971785,14.07276,11.305801,9.870576,9.641615,9.517837,10.117291,10.001573,9.0321865,9.419953,9.447611,9.179723,161.4990234375,329.99578231292514
1076342174,-498.52667,87.4078,12.722787,18.153046,3.631305,-1.2992072,5.042097,-0.51490176,-9.2335615,2.1798525,-2.1147864,-4.6362906,-1.1902539,-4.6307282,-2.3995593,-1.8738447,-2.1897998,-5.7998734,-3.3181152,-6.0467625,76.609985,33.011036,22.874683,16.887337,13.910559,12.295621,11.719056,11.410762,10.969388,11.871663,9.453345,10.044999,8.826441,8.987524,9.18951,8.914402,8.551379,8.592981,8.445911,8.528459,161.4990234375,389.8666666666667
1078039793,-557.67737,117.74814,24.671108,21.842182,10.699844,1.2322142,6.004199,-1.2327983,-3.1157758,3.4351888,1.3209479,-0.7453797,1.0190998,-4.281526,-2.4228978,-3.257946,-3.4816341,-2.5386992,-1.4051843,-0.28854704,126.204605,36.987503,21.965372,16.72806,12.889685,11.139094,9.0724125,9.094309,9.604777,9.717848,8.652191,9.335508,9.020397,8.617692,8.402783,8.388487,8.219201,8.582263,8.761023,8.47194,92.28515625,308.2710204081633
1078050325,-490.86237,104.532104,22.129997,27.730072,13.78829,3.927926,10.550198,7.319738,-2.140415,6.5310574,-0.44687492,-2.7997646,1.7338637,-2.4714751,-0.8424057,-0.03526109,-1.4048557,-0.6622634,2.3678055,0.48611712,67.907555,30.997019,20.39105,18.33117,13.192866,12.845894,11.714155,11.114943,11.008675,10.62131,10.705328,9.570661,9.779416,9.20927,9.493953,9.313235,8.803458,9.12514,10.239633,10.273326,151.99908088235293,897.3595918367347
1078041729,-496.37042,100.81553,23.743849,17.637224,3.5354638,-0.5024507,-6.645388,-1.8093936,-6.7462406,-3.4536848,-0.20379514,-4.378104,-1.3359402,-4.608565,-4.078947,-2.707357,-2.4287324,-4.3813267,-0.80326134,1.4207923,104.89701,38.406143,17.210629,16.192465,12.82514,11.176753,10.189062,9.343166,9.702161,11.780399,9.398465,9.818427,8.820229,8.00484,8.490722,7.7852154,7.158609,7.9881144,8.558348,8.060288,89.10290948275862,329.42503401360545
1078103568,-466.79364,72.10943,11.016845,22.357927,4.4139295,-1.7822243,-8.163664,0.24519338,-6.782934,-2.1361804,1.3493371,-0.79532224,5.9829826,2.142082,3.2922058,4.582285,-0.500297,0.75767374,0.7710493,-3.4855025,77.668434,32.491814,31.94531,20.044548,18.597813,12.918176,13.251477,12.069141,13.09491,11.205505,9.602896,10.0387945,9.893551,8.873009,8.566278,8.928546,9.037285,8.325593,8.350896,7.829324,117.45383522727273,216.3437641723356
1078237264,-509.1859,92.4513,9.943977,28.11687,7.0634813,1.6566068,-2.4899583,-4.0078526,-2.3408172,-0.5986322,-2.657215,-3.906815,-2.5649936,-2.1756134,-1.916526,-2.0632234,-4.9913507,-2.8555,-2.7236276,-3.2955337,108.52757,37.271996,19.329298,15.783382,14.2393055,10.558285,10.87698,8.661608,8.234738,9.464271,9.755526,8.037048,8.852184,8.280463,7.80615,8.20927,7.74348,7.38494,8.283167,8.764851,95.703125,240.0
1076358424,-486.8295,109.20563,2.7572086,23.144636,9.827858,5.151504,4.077479,5.0049286,-6.1496305,4.1200604,0.5030477,-2.460393,0.733739,-2.7229395,0.040025342,-0.9659086,-5.9253116,-2.5599802,-0.15599652,-2.2025573,60.994564,30.068285,18.525396,18.077007,15.360783,13.570701,13.038486,11.140908,13.133003,12.409284,12.37602,10.2965975,10.416735,9.030714,8.534754,8.713549,9.074187,9.593132,9.762819,10.709822,161.4990234375,310.56979591836733
1078441484,-486.49747,87.99801,30.056414,26.291136,3.2427065,0.015488063,8.486227,3.8357587,-6.803306,8.276508,-2.0372336,0.45398927,-1.8220636,-3.6702719,-2.4832084,-2.8979814,-3.8830101,-3.7726285,-4.8230777,-4.4051127,72.19633,22.567862,15.688799,16.687933,12.574285,15.686878,11.782219,11.4466915,11.417888,11.151069,9.106259,8.507855,8.641127,8.491645,7.9900336,7.012882,6.82307,8.158875,7.661823,7.693206,117.45383522727273,336.50698412698415
1076364327,-520.9472,88.24782,31.92135,10.148635,12.795547,-1.3791076,-3.4601948,-1.6195568,-2.2578938,2.9048023,-3.1326115,0.4743429,-2.1856716,-2.9921951,3.1361175,-1.5754503,2.6471446,-0.011970561,-4.362844,0.20933516,126.07304,39.80371,24.963406,18.865868,17.990467,11.5695915,11.567637,9.761847,9.99907,10.686594,9.84159,8.631193,8.088266,8.424115,8.489577,8.12706,7.6772714,8.607678,9.641238,9.174782,151.99908088235293,222.85818594104308
1078103078,-550.1163,84.78368,13.950949,21.860477,10.052503,17.357344,7.902027,4.3025856,3.57896,0.46475658,-0.068522416,1.6843617,1.8675946,2.2772176,1.3468869,0.03170652,-0.2954988,-2.8387048,-0.59057903,1.6463597,123.750656,38.978825,21.150106,16.733788,11.888245,13.487835,11.362547,11.009259,9.412741,8.620676,8.482416,8.426678,7.4646063,7.5422425,8.073751,8.155152,9.029635,9.006085,8.753359,9.347947,112.34714673913044,202.87297052154196
1078284469,-550.053,102.51726,18.769753,24.697355,5.383033,2.956352,6.620583,-2.1965356,-9.17534,-4.202383,-0.9980753,-1.3633364,4.286933,0.17550242,-0.59172064,-6.547253,-3.7838783,-2.1039193,-4.369326,-2.988492,113.19243,37.008698,21.97481,22.009375,18.993244,15.752997,13.608511,13.958747,12.552439,11.663441,12.899522,15.469733,12.013771,10.794237,10.256784,11.278112,10.094181,9.335454,8.143602,8.795922,99.38401442307692,286.5799546485261
1076404167,-514.93304,98.4678,14.699252,20.533825,0.42044926,-7.82274,15.358057,-4.110838,-0.38249347,4.57239,-8.470444,1.4422735,1.2305413,-1.8689215,9.151001,-0.6405728,1.2567858,-0.7399483,-6.0736737,-2.5710363,70.8557,29.458464,20.972538,17.222647,14.263491,18.028713,14.955298,13.8921,11.208096,10.290937,11.300317,11.099623,9.268217,10.052597,13.387765,11.957824,9.807268,9.541355,10.392769,11.73215,161.4990234375,314.0
1078041702,-483.2811,89.96701,32.977047,13.107287,18.003181,3.6351852,0.6073291,6.3132668,-6.312065,5.2467866,-1.2045469,-1.3295473,0.003962417,-0.13021651,0.09676406,0.48881698,-2.1213772,-2.549845,-2.375805,-3.4670079,82.792244,27.33079,19.145086,16.445711,15.873856,13.1206045,12.857751,11.711309,11.798426,12.059497,10.463441,10.66907,9.780064,8.920652,9.775345,8.973895,8.293202,7.776938,8.166881,8.955509,161.4990234375,358.99210884353744
1078018163,-447.07944,100.028206,1.5087373,20.07359,12.564882,-4.017761,5.74423,4.098339,-8.580248,2.1922548,-2.6241808,-3.7151659,1.3449464,-6.262794,-3.846891,-0.7747526,-3.3203542,-4.6636662,-3.62048,-6.869014,70.20459,29.741701,21.133118,17.026188,16.224209,16.945923,12.787981,11.510837,13.039885,12.085552,9.739003,10.021603,9.47332,8.222413,8.014279,8.529735,7.827215,7.8383408,7.253148,7.858113,143.5546875,282.9725170068027
1078057098,-451.58698,54.772137,19.708874,7.876809,10.308511,13.610171,5.1747212,3.3309505,0.7356236,1.8829087,1.6898041,-0.12365205,0.07486956,0.18703498,1.5848647,-0.3278963,-1.0333747,0.1885396,0.42013738,0.50975484,95.14252,25.8453,16.536922,18.631138,13.251608,10.983983,10.987503,9.70384,9.289587,9.3231,8.074387,7.449426,7.1707406,7.018134,6.9161134,6.157476,6.6741652,6.4764833,5.911398,5.794359,143.5546875,255.62399092970523
1075811571,-453.4521,55.002464,14.54187,14.881204,11.836438,7.5299454,4.949365,1.4551526,-4.294732,1.5179732,-1.6797849,-1.2220938,-0.6847457,-1.5507147,0.23057126,0.5617343,-1.2375456,-0.16296346,-1.1743466,-2.2053158,85.05813,33.476643,23.644972,16.18967,15.0235,13.512979,11.176378,10.993433,11.012966,11.340913,9.725881,9.434546,9.165982,8.359024,9.279803,8.502034,7.1440187,8.594868,8.420219,8.129427,143.5546875,276.9512925170068
1078138235,-548.53143,109.4116,39.333652,29.748983,-8.056712,-7.198389,7.415006,4.5811086,-13.259692,-7.2057643,2.321129,-0.8475908,-4.1729445,-0.27171406,-0.35443458,0.46079123,0.634974,-4.728843,2.8526766,-2.1208115,60.69179,29.163868,17.849451,16.139702,15.514226,12.113861,10.769773,9.804658,10.854015,8.833945,9.964827,8.528748,9.11748,9.033758,8.854623,8.370064,8.536038,9.591996,10.281066,10.676606,151.99908088235293,317.38775510204084
1078160370,-545.1136,99.98914,21.129416,13.212854,6.4158473,0.33434027,-1.2517564,4.237536,-1.8525692,2.0820916,-1.6315017,-5.441757,-0.0920944,-2.2399771,4.7055326,0.555786,-1.5538831,0.4413857,-2.694549,-4.350045,113.55312,35.461567,18.766182,18.272547,14.502081,11.729907,13.563832,10.672105,12.124572,12.723537,12.10779,11.159281,10.610281,9.476347,8.972948,9.506637,9.680114,8.78002,9.14649,9.986688,123.046875,307.14285714285717
1076442295,-481.52042,88.0278,22.762314,8.69512,9.465363,0.84788513,0.7142845,0.19003251,-4.6778035,1.1659917,3.3482897,2.6813116,2.0982873,-0.16636431,-1.4383646,-3.4954207,-0.7941945,-2.1749477,-4.352418,-2.254657,87.53705,28.336666,21.611774,16.294083,12.852327,11.28616,9.773967,9.225337,10.807598,9.921226,8.562253,9.2026205,9.524941,8.772194,8.4860735,7.6515374,7.0601506,7.366782,7.4288964,7.5359764,112.34714673913044,226.96925170068027
1078230522,-478.81253,91.84944,5.4495735,15.118537,-2.4392104,1.1758319,1.6140065,-1.0904957,-5.852797,1.6348596,1.6431458,-1.9678285,0.6050073,-7.2080054,-1.6345971,-1.3345816,-3.5763738,-1.8627377,-2.6379683,-4.7490177,88.70522,38.82366,25.480862,18.856928,16.767315,16.044302,13.274322,10.887365,11.189356,10.61029,10.352528,9.310699,9.968751,8.649561,8.38461,8.823001,7.81769,8.468055,8.484912,9.348232,117.45383522727273,448.8518820861678
1076459472,-515.8355,95.22169,9.066891,15.717041,3.5782537,-5.2129745,6.047283,-5.3902454,-1.1313875,6.3155017,-11.034882,-1.1304948,-4.949251,-6.4668026,-3.5946434,-1.3645916,-2.5183136,5.0005307,3.2442029,1.8798792,104.03022,32.171757,18.564875,16.625542,12.872827,13.020662,11.400266,11.136494,11.857815,13.323029,14.666432,10.793525,10.778154,9.887552,10.434374,10.364109,9.726949,11.758421,12.032046,12.679511,99.38401442307692,291.4418594104308
1078154543,-502.90378,109.16385,15.848238,26.41869,10.782373,-5.0010695,4.6293178,6.238339,-8.46449,4.7662444,-0.6026904,-1.3115007,4.6476717,-0.9203247,-1.2983714,2.6330154,-3.553069,-0.42454195,1.9373788,-4.8402624,66.13205,25.886904,20.336428,15.467915,14.790256,12.865995,10.765662,9.528152,13.972712,11.333914,9.188875,10.792323,10.128176,9.662593,9.193549,9.415061,8.501059,8.498793,9.530986,9.301637,151.99908088235293,183.3248979591837
1078050696,-525.01105,105.34191,15.676397,18.291504,12.940084,1.160595,9.483737,0.69007003,-4.4458547,4.0886364,-5.5538616,0.33456177,-0.7824113,-0.43905738,-1.5029764,-2.6721826,-3.4249294,0.7058786,1.8784847,2.9529817,84.92414,29.773262,20.781986,18.161795,13.20381,14.838297,11.243054,10.705853,10.599636,12.089258,10.297882,10.065664,9.868353,9.64861,8.899223,8.796104,9.2916355,10.7175255,11.086484,10.683591,107.666015625,325.2662585034014
1076446779,-464.16827,83.187996,17.6585,19.3411,0.65056646,18.170448,-3.4149022,6.9117675,-1.4538933,0.8195166,-3.5100527,-0.59414417,-2.3747854,-0.9657108,-0.23633112,-1.0818286,-1.9986317,-1.6552907,-1.2026869,-0.9384432,75.06245,30.989664,17.20921,13.765833,13.452655,9.291247,11.471822,9.293545,10.817609,9.334148,7.929681,8.86177,8.933096,8.165366,8.367516,7.834073,6.815626,6.827267,6.9155035,7.786572,143.5546875,356.2133333333333
1078112863,-529.66956,99.34413,25.246897,11.4603195,1.8999162,-6.2149634,5.522103,-1.7307438,-0.6024917,2.9777348,2.6140792,0.20128393,-1.4876845,0.2990414,-0.43422788,-1.9984279,-2.8063588,-2.9475741,-1.6807588,-2.2337582,84.05497,36.91909,26.76719,19.280268,16.296833,15.60025,12.758266,11.786796,10.723488,10.574697,9.782428,10.190761,9.468839,8.5042095,8.278195,8.054154,7.716647,7.763408,7.75745,7.7069325,123.046875,198.18920634920636
1075810990,-462.89136,90.0447,1.1666052,18.451023,4.7861075,9.992548,5.758509,5.8540773,-4.4071016,4.2258654,-6.338796,-5.2760034,-2.8840835,-6.184451,-1.8268567,-1.7251269,-0.44360238,1.0953208,-0.1592546,-1.1657051,94.22168,28.875803,23.147581,21.773687,14.966106,15.230496,13.371779,12.36157,12.338336,10.864649,10.0561905,10.254868,9.672441,8.934624,8.98768,9.113529,10.164244,10.0412855,10.150228,9.281028,117.45383522727273,339.31179138321994
1078233314,-547.73846,102.975006,20.007904,21.728031,11.096093,-2.1093514,6.298172,2.1131124,-5.3313317,1.0282205,-2.1227648,0.12535737,-0.66088593,-2.2356622,-1.8411862,-2.4245644,-4.962375,-1.0115361,-4.9058924,-3.387904,92.4848,37.465446,22.049536,17.985552,16.56348,15.223674,11.673133,10.179901,12.04,11.530971,9.324933,10.413913,10.035114,9.174378,8.510029,9.332238,8.886101,8.153868,8.21477,8.243992,123.046875,383.1118367346939
