artist_id,artist_id_0,artist_id_1,artist_id_2,artist_id_3,artist_id_4
3276,-0.015371991,-0.025373776,-0.008292252,0.01125703,-0.0076429136
32775,0.019249255,-0.006959033,-0.032756515,-0.011812261,0.00648655
32775.427761,-0.015399903,-0.0077837682,0.00047291667,0.0113032125,0.01745629
3297,-0.047355093,-0.0015913829,-0.033825617,-0.008857838,-0.0029813708
33210.10087,-0.01225898,0.027266478,0.0072519695,-0.010923779,0.008766749
3338,0.01777916,0.01155817,-0.044450607,-0.0022641546,0.025671083
3338.603978,0.0020049356,-0.026486646,-0.024636677,-0.009931577,-0.017764283
3339,0.027380977,-0.0040363437,0.027517637,-0.0007412635,-0.012084785
3339.434253,0.002490332,-0.029528324,-0.026615437,0.02082269,-0.020039273
3350,-0.011463885,0.0067256344,-0.031674184,-0.001999577,0.016583886
3351,-0.039834574,0.023705773,-0.033760022,0.015239087,0.021986715
33556,0.024458297,-0.01841449,0.0041098027,-0.0082578035,-0.009556325
33614.38471,0.03276954,-0.00597293,-0.010683444,-0.013787186,-0.0030631274
3362,0.049699087,-0.006158891,0.09733842,-0.015363683,0.010705319
"33620,104201,431525,431526",0.026157752,-0.024589507,0.007280804,-0.019956803,-0.003469896
33644,0.0067153014,0.00065757486,-0.00042158962,0.01395565,-0.0006829094
3365,-0.015534299,0.009486103,-0.04447124,0.009344565,0.029206108
33744,-0.023114134,0.017629014,-0.024819449,0.009383636,0.022926431
33744.11883,0.00031418056,0.013019157,0.006831427,-0.028627997,0.027707556
33744.68771,0.009706411,-0.010601945,-0.006699674,-0.017273635,-0.0013030365
33816,-0.009204933,0.011669589,-0.0069518164,0.0039531533,-0.009743634
"33816,602291,69703",0.011148313,-0.024977498,0.00452494,-0.03755907,-0.014547798
33816.602291,0.008601998,0.032348268,-0.009762345,-0.0057542548,-0.008694218
33816.609408,0.0003623318,0.013458426,0.0023808912,0.038695056,0.0142258005
33855,-0.044146392,0.025743883,0.0063361106,0.02619322,-0.0049324944
33906,0.007318411,-0.01299801,0.014437367,0.012757681,-0.007488248
33906.76562,-0.0012746714,-0.0018960238,-0.009435864,0.048574228,0.0055533154
34,-0.009957372,-0.010066204,-0.01354596,0.0052664094,0.023438651
34089,-0.01749996,0.013610093,-0.020398727,-0.004437153,0.00603583
34111,0.005859282,-0.0133884195,0.0055977614,0.013295213,-0.021638967
34400,0.032944568,-0.04356689,0.04135814,-0.008692438,-0.033690114
34435,-0.010567214,0.021633213,0.0005156457,-0.0018170134,-0.008166129
34435.431412,0.0098334765,-0.010084519,-0.016249608,0.004864449,-0.007062737
34435.9425,0.008485193,-0.029541273,0.009871143,0.0178501,-0.019815521
34561,0.07706702,-0.033068653,0.08316873,-0.03440898,-0.006944175
34567,0.014723102,-0.0040891482,0.0003062457,-0.012396695,0.012911813
34591.11912,-0.001585162,-0.028039252,0.0015856918,0.004066954,0.0024087834
34701,0.0448356,-0.0018949613,0.030498838,0.024901405,-0.018581092
34835,-0.01396437,0.0051670717,-0.0034223266,-0.025901679,0.024057278
34835.2816,1.5163421e-05,-0.013574715,-0.011130964,0.018705633,-0.0065007033
34837,0.04683117,0.035078395,0.01797147,-0.017088372,-0.0029793077
34837.9255,0.035257082,-0.01875433,-0.0045379265,0.0053905128,0.010399401
34929,-0.022184944,-0.012727404,-0.03169689,-0.016499046,-0.0123952245
34929.600409,0.0015283942,-0.011232307,-0.0018513768,0.026941825,-0.008300774
34929.60041,-0.025265625,-0.021777596,-0.034728393,-0.022822643,-0.016774885
35001,-0.047955982,0.00040907747,-0.021489639,-0.01035401,0.019896913
35001.605878,0.017625516,-0.019770756,0.009630822,-0.012125189,0.006279358
35001.61359,-0.020096663,0.026022062,0.011550622,-0.016746448,0.04303023
351517,-0.02401108,0.0007832408,-0.034100622,-0.01585139,0.0398579
351524,0.02339742,0.0005885713,-0.016442357,-0.008953489,-0.015543841
351524.604845,0.014816627,-0.013783045,0.001672969,0.0051962985,-0.0065773674
351549,0.01694933,-0.041663837,0.020065889,0.0071840794,-0.013412165
35271,0.048265897,-0.014551701,0.036450222,-0.00391725,-0.002877412
35271.351534,0.0026966496,-0.014577973,-0.027569195,0.005271682,0.0018491239
35638,-0.030492503,-0.0046075005,0.017844284,0.0049908184,-0.006488949
35988,0.0022481915,0.023527408,-0.019962039,0.0027100337,-0.0053194338
36022,-0.012617057,-0.008189941,-0.0021686181,-0.0037296903,-0.012853351
36085,-0.03937229,-0.005136467,0.008712472,0.011676641,0.012286233
36085.20407,0.043007903,0.0041918084,-0.006758296,0.0036076873,-0.0050496063
36209,-0.029832209,0.050103914,-0.044579238,0.010616662,0.036525827
36425,0.003134227,-0.007412683,0.00471209,0.014593196,-0.029355938
366,-0.05908501,0.043581493,-0.005632168,-0.0054181754,0.0044702766
366.551,-0.04744009,0.042204887,0.0006484583,0.0064191534,-0.0021039546
3663,0.030914614,0.003989917,-0.023358837,-0.013270927,0.011111578
36702,0.026314279,0.025332581,0.01690478,-0.011057746,-0.0073399507
36702.270383,-0.0046181423,-0.014054125,-0.0804703,-0.012377594,-0.025426898
36702.431813,0.0011690095,-0.0014966562,0.00019788295,-0.0022138178,8.250773e-05
36702.433655,-0.0057875765,0.01242949,-0.0051094317,-0.024027165,-0.018605433
3672,-0.013702169,0.0069971695,-0.037164636,-0.007787816,0.011341346
3672.613877,0.00060672313,0.0100713605,0.014218019,0.012091256,0.012002428
3672.66503,0.027724858,-0.0008505203,0.009464183,-0.03438752,-0.01498999
3672.7907,0.02914388,-0.020041507,-0.015300681,-0.042588007,0.001954034
36875,0.055184625,-0.0052071637,0.05614661,-0.030052548,0.017662387
"3716,4113,13360,16104,432854",-0.00090102555,-0.01659635,-0.00975118,-0.03547015,0.015414995
37239,0.006917252,-0.018760895,-0.0018688403,-0.00023407368,0.0004390478
"37239,25739,49290",-0.019337734,0.009047145,0.002518893,0.013691214,0.017997947
"37239,9196,63144",-0.026088124,0.0034401822,-0.0049099373,-0.01925395,-0.025282118
37239.12504,-0.02005011,-0.0041410676,-0.05554385,-0.027173515,0.011064288
37239.14575,-0.007637419,0.049834892,-0.013216297,-0.025399119,0.021111721
37239.512,-0.0056392862,0.022926942,-0.004053903,0.01652352,0.011032308
37239.5494,-0.009624645,0.013318005,-0.01972413,-0.020437682,0.015429437
37239.606127,0.019256819,0.020292941,0.017459666,0.0026357758,-0.007651081
37239.607258,-0.016064119,0.01037216,-0.005042701,-0.014426829,-0.025697082
37239.914,0.014136231,-0.002090855,-0.010548679,-0.01671508,0.0030750767
374,-0.064011924,0.02756544,-0.012453864,0.0054807663,0.015670966
37430,-0.042459466,0.017569166,0.002596931,0.020341668,0.008152364
37488,-0.0036622796,0.012252147,0.003779608,0.006681071,-0.0042692036
376,0.011616895,-0.001299572,-0.030352246,-0.032385524,0.033751495
3775,0.031185757,-0.010344192,0.05581691,0.017597869,0.025577653
37934,0.003113978,-0.021090139,0.014771799,-0.0042985254,-0.0071768826
"37934,429614,433505,71806,605325,74796,431413,69820",0.014831519,-0.01847697,-0.0046520783,-0.03500168,-0.047923274
37934.1311,-0.019756816,-0.00396541,0.040213782,-0.00171974,-0.0018328323
37934.67994,0.0028819852,-0.02292198,-0.0049745864,-0.002772659,0.016967027
38,-0.029009331,0.016444504,0.0013765659,0.01100412,-0.001535353
38.16409,-0.013212833,-0.002346754,-0.023180027,-0.012634106,-0.007616083
38198,-0.02444425,-0.007832447,0.029894855,0.017579174,-0.022366019
38471,-0.004854095,0.0017821133,-0.00506386,-0.0060010357,0.020694492
38471.65361,0.031254023,-0.013365428,-0.016680336,-0.013508816,0.027056491
3873,-0.012164123,-0.0068821497,0.005118627,0.008709781,-0.014294861
3879,-0.030848553,0.011314357,-0.03810165,0.03036758,0.02891912
3879.6076,-0.003591542,0.012615432,-0.010839698,0.015509024,0.02219135
39053,-0.00029849392,0.022168836,0.014383435,-0.020697791,-0.02533625
39197,0.004621709,0.02738133,-0.007270639,-0.036203638,0.008063365
39202,0.0020983487,0.0062305527,-0.033303,-0.0030663603,-0.01456027
39391,-0.00876982,-0.021154106,-0.028117782,-0.0065564876,-0.015686447
39462,-0.01400927,0.031983502,-0.020907633,0.016045678,-0.023270553
39462.13279,0.007612212,0.0068673394,-0.0027260638,-0.026128614,-0.032330036
39462.74342,-0.046217658,0.010575086,0.017215937,0.00037274061,-0.0015384853
39866,0.04484743,-0.012872961,0.05722172,-0.0055175954,0.016192725
39866.25739,-0.022521807,0.014129579,0.0020336553,-0.011417469,-0.004115763
39914,-0.033608384,0.013617663,0.01391069,-0.020347042,-0.013798168
39936,-0.0017592981,0.032429233,-0.032476913,0.0258104,0.009108934
40086,-0.0073585445,0.0002645526,-0.017102826,0.00994827,0.014909911
40238.54452,0.018577915,-0.00058518944,0.023636138,-0.006327851,-0.010160191
40328,0.015826175,-0.0062679774,-0.011014154,0.006752687,0.025870508
40328.66,-0.018369788,-0.008916619,0.021746477,-0.0012937188,0.011975789
40392,0.012743148,-0.04447352,0.03568231,0.008252958,-0.014318278
40504,-0.03431693,0.0166223,-0.016338408,0.00017953516,-0.012421552
4068,-0.0077512576,-0.0117581,-0.026226139,-0.03047747,-0.0034234752
4081.8179,-1.8124283e-05,-0.00012485757,-0.011067442,-0.0012498439,0.0112549495
41493,-0.023247872,0.0321637,-0.008206448,-0.0038691207,0.014049582
41493.64214,0.006943329,0.034788452,0.0033347681,-0.007419569,0.0016209453
4163,-0.024405153,-0.012319019,-0.048600495,0.024595592,-0.008877814
41670,0.027839776,-0.027393376,0.012082608,-0.027911251,-0.008833488
41718,-0.022507263,-0.0012570195,0.007655625,-0.009083777,0.0012966648
"41718,613242,613965",-0.009431738,0.026663268,0.0013830534,-0.020106029,0.0170033
41718.602463,0.007293453,-0.027214378,0.0028948616,0.0129064005,0.01920941
41719,0.023290915,-0.012559837,-0.01084808,-0.027116477,-0.0019520938
41848,0.014727767,0.0033927034,0.00049664377,0.0051933294,0.012511534
42003,0.056370772,-0.033575054,0.06337242,0.0031106411,-0.002071157
42005,0.041912407,0.0031740442,0.01786778,0.022736821,0.03263571
42213,0.0124996,-0.0059597855,-0.017807398,-0.005941941,0.01688717
42510,-0.022447132,0.009504914,0.0047776964,0.025322521,0.0035717129
42513,0.032813974,-0.026480649,0.020632321,-0.009920859,-0.016887676
"42513,45739,18272,65204,607258",-0.008933176,-0.0012511263,0.009134903,-0.026218217,0.010286333
42513.11736,-0.028530296,0.014566806,-0.010159451,-0.0053598406,0.009960197
42513.4163,0.03438338,-0.0024933429,-0.0031540343,0.016263476,0.002208206
42513.5494,0.016960869,0.036170542,-0.006077346,0.023131724,0.024603644
42513.607258,0.0067311227,-0.05361066,-0.004460937,0.035451975,0.0038684153
42513.6434,-0.003886113,-0.014952997,-0.009461457,0.009472632,-0.025975544
42513.8542,-0.00030949662,-0.014713655,-0.015921861,0.011791075,0.012617481
42576,-0.0026347383,0.044347476,0.030342087,0.0031173036,0.001416554
426410,0.00092754664,0.0024879246,-0.011205965,0.006338574,0.0022301606
426605,0.048609536,-0.027690098,0.027425801,-0.01478353,-0.0045263013
426605.430551,0.041729208,-0.010769026,0.0070960606,0.031390347,-0.0036888868
426727,0.043562792,0.01202562,0.064397655,-0.01489795,0.041038565
426818,0.030381223,-0.004196496,0.014925497,0.027580801,-0.008606491
427048,0.024022056,-0.0053652055,-0.0005573329,-0.0145940585,0.00660831
427443,-0.0036633858,0.0017683364,-0.003840392,-0.0075381473,-0.001947616
427534,0.00913964,0.0064772367,0.018654214,0.012344532,-0.0019895644
427586,0.054659706,-0.023608169,0.06135575,-0.005097691,-0.0012962312
427588.60072,0.03746097,-0.028420508,0.003939706,0.015857723,-0.0083620865
427594,0.052341245,0.01665842,0.061684657,-0.01969247,0.00477386
427594.34589,0.015504601,-0.035710137,-0.0065646903,0.0009724855,-0.015083456
427595,0.0133797405,-0.028882286,0.039795008,0.014242673,-0.012390201
427597,0.016409405,-0.0054331794,0.013417927,0.033994224,-0.017473888
427649,0.0044507673,-0.013146984,0.02278517,-0.010238038,-0.0070842505
427649.431147,0.010010148,-0.02085204,0.0055968785,8.490458e-05,-0.0034573667
427680,0.02794649,-0.004173511,-0.011735164,-0.011485792,-0.0055900225
427680.44896,-0.029559966,0.019036239,-0.0062993094,-0.039765403,-0.0028359662
"427761,433607,434859",0.0076540397,0.01721549,0.017780395,0.011580171,-0.0023301193
427840,-0.006016936,0.0097718965,-0.00014545172,-0.011158911,-0.003083794
427840.432161,-0.05101751,0.03100136,-0.03939144,0.014502038,0.04287854
427917,-0.010350952,0.026669081,-0.04362225,0.011659687,0.021406222
427920,0.06536017,-0.023450168,0.059425544,-0.017749067,0.02609567
428190,-0.008414092,0.013493577,0.0013723947,-0.0028572783,-0.017198753
428638.69107,0.0020438277,0.0176063,0.022128,0.0024602562,0.002592606
428694,-0.024786605,-0.028373484,0.026805025,0.0127546685,0.017250597
4288,0.06634227,0.007045561,0.04720081,-0.0062742606,0.018956024
428805,0.0036944144,0.022862352,-0.011039472,0.059058756,-0.011863729
428806,0.009465094,-0.012090735,-0.025183056,0.010904187,0.03822441
428806.43356,0.010768715,-0.0029375188,-0.023140823,-0.02706995,0.017881947
428806.787792,-0.029329503,0.03315056,-0.04934248,0.007539454,-0.008123694
428845,-0.010667859,0.010283277,0.007959056,0.0074384897,-0.0048048133
428851,0.038959842,0.009535873,-0.002273834,0.0067761494,0.022077044
428851.13794,-0.0017673715,0.029722571,0.017940823,0.024018284,0.0033527066
428853,0.016459396,-0.0036055625,0.026527429,0.004962756,-0.022044627
428912,0.02328926,-0.02404571,0.0105740875,-0.020698749,-0.007442041
429082,-0.007605297,-0.01907121,0.028566688,0.0038577318,-0.0063030794
429253,0.010162554,0.007389267,0.0067157308,0.00011363849,0.03336198
429259,0.021830577,-0.02080504,0.007620475,-0.03382915,-0.024560628
429261.429069,-0.0102583235,0.0045689894,0.019511666,-0.034945928,-0.020214656
429263,0.010380365,0.004238138,-0.01118584,-0.015330059,0.008634785
429291,-0.038482517,0.022057703,-0.011250481,-0.010598956,-0.009424464
429389,0.0072892522,-0.0042198426,0.024747387,-0.0063984976,-0.0052711493
429423,0.059013575,-0.0046597733,0.033620745,-0.019614082,-0.01498651
429423.431935,0.015549084,-0.04822747,0.016059311,0.03165087,-0.017975574
429430,-0.027346272,0.0018250585,-0.02525263,-0.015033722,-0.022630466
"429478,603183,67991",-0.004876718,-0.022897715,0.008769689,0.009914998,-0.0291657
429529,0.0048643304,0.023149423,-0.02191341,-0.0068590613,-0.005654074
429530,0.0542005,-0.024804488,0.04024917,-0.022764113,0.005830019
429530.429531,0.007333345,-0.016421158,-0.028269673,0.019838626,-0.008628815
429530.429532,-0.003146616,0.044424117,0.0018198565,0.043207563,0.037653796
429554,-0.033981767,0.030549327,0.020914268,0.017498996,-0.009369454
429554.600984,0.010617973,0.0038181916,0.00630341,-0.015002114,0.0009480886
429554.623273,-0.006333924,-0.020035999,0.004491324,0.014999134,0.004758055
429614,-0.0009878716,0.02941886,0.014409293,0.0037865012,-0.03305734
429635,-0.013053271,-0.0049017714,-0.015395815,0.011790972,-0.015274885
429635.30986,0.003793072,0.008246856,-0.0056213387,0.013352004,-0.0009670144
429635.6433,0.033129327,0.01412941,0.0031984367,-0.024746826,-0.012929054
429637,-0.012792988,0.003952019,-0.04630574,-0.0060621276,0.027445927
429669,0.044027947,-0.014179826,0.050675344,-0.021986732,-0.028077329
429669.8617,-0.018622078,-0.043765195,-0.051770873,0.05968244,0.04124111
429751,-0.020498866,0.0016379192,-0.003898679,0.033670377,0.008612247
429830,-0.03385704,-0.011132911,0.024037937,0.025960058,0.015581938
429832,0.0770422,-0.035584874,0.08103072,-0.024240516,0.022200122
429832.2203,0.017945867,0.003837368,0.009409559,0.011916257,-0.0017982721
429843,-0.0028163386,-0.0058378726,0.004269724,-0.0046452,-0.0033798784
429883,-0.019315263,0.009108022,0.00033642276,0.0042571323,-0.007995361
429883.603197,-0.022365006,-0.024998885,-0.0035574585,0.0033188805,-0.026690736
429896,0.03378393,-0.010924714,0.036504097,-0.009522604,0.021428118
429976,-0.011772703,0.012389402,-0.01716235,-0.013645573,0.0014372267
430032,-0.008474735,-0.011953083,-0.00044529437,0.009732272,-0.013592878
430059,-0.009568353,0.0017402128,-0.0026520595,-0.004921105,-0.01484794
430090,-0.054216724,0.017722003,-0.015544613,0.017034855,-0.025525045
430094,-0.050911974,0.024875443,-0.03915454,-0.026782965,-0.014484638
430094.606128,-0.000391683,0.043634105,-0.0018101975,-0.006315167,-0.003997779
430111,0.041310113,0.007110941,0.005082981,-0.02768198,-0.026785467
430116,-0.020841427,-0.024739683,-0.018802805,0.0008407913,-0.0344941
430157,-0.0047108633,0.0035998255,-0.050640363,-0.0071687438,-0.0008211553
430157.427679,0.0019480947,-0.0047416254,-0.014473352,0.023485418,0.0008173473
430157.5417,0.006170159,0.011737675,0.019186914,-0.0023736418,0.022634063
430157.604727,0.0013146661,0.024351275,-0.0031257886,0.004569457,0.0111158155
430157.66568,-0.01001461,0.0009785623,-0.005706724,0.008067301,0.003105528
430167,0.096475884,0.011600295,0.032170355,0.012816675,0.0020280392
430210.427048,-0.013142576,-0.009498162,0.020397067,0.010335814,-0.0018523947
430286,-0.04484943,0.019359676,-0.0059558614,0.009163183,0.0017976165
430286.13139,-0.004690951,0.0217819,0.014811444,0.0379212,-0.0024897964
430286.56398,-0.01144559,0.00382569,0.02206159,-0.003119932,0.0024351664
430287,-0.00235041,-0.02767847,0.011571454,0.0019610652,-0.02410675
430310,-0.015322274,0.014025065,-0.01864928,0.0046972125,-0.01671647
430315,-0.03332291,0.00025701095,0.009692624,0.017970115,0.011142348
430315.431244,-0.0017339482,0.0042385347,-0.0017759588,0.021321494,-0.019704118
430315.8809,-0.0034405917,0.014992213,-0.0138594955,-0.0021076943,0.017798994
430349,-0.04005571,0.03354282,-0.023274548,-0.0045389095,-0.0025096596
430349.600482,-0.053721555,0.005315998,-0.04514023,-0.015780391,0.013602334
430450,0.042697195,-0.013022194,0.04242622,0.0023415112,0.017590482
430532,-0.022924982,-0.013004941,0.002407974,0.014775207,-0.014976892
430532.430674,-0.013423622,0.008019453,-0.005260003,-0.01791335,0.008930067
430532.45188,-0.045440726,0.020399883,-0.024748607,-0.010346303,0.01669132
430532.7792,0.0013320793,0.017973334,0.010725176,0.0083212545,-0.032150753
430551.426605,-0.0035986048,0.008873599,0.0021946435,0.029930104,-0.021362087
430646,0.03172911,-0.0392061,0.0104289,-0.004459365,-0.023036247
430646.30022,0.009959475,-0.02914301,0.024052799,0.016053447,-0.039659154
430646.433556,-0.020979457,0.021663588,-0.029593313,0.0001416495,0.0036992165
430674,-0.0066379337,-0.0009067676,-0.023139486,-0.013090318,-0.0043188976
431255,0.022882193,-0.0062216194,0.028648112,0.0036328733,-0.008567969
431255.59704,-0.011395512,-0.005031895,-0.008119281,0.0058446685,0.0058711367
431259,-0.03775076,-0.0034355528,0.03032234,-0.0097264,-0.011043536
431307,0.021771064,-0.035183586,0.013296667,-0.020217158,0.008241771
"431307,105856,603183",0.0052202484,0.0013479844,0.008432953,0.015254836,0.011459305
431347,0.004285118,0.01884796,-0.012706667,0.017011404,-0.0024728912
431350,0.014270686,-0.014641002,0.008514036,-0.013113218,0.0074124224
431361,-0.023134645,0.009563495,-0.018876871,-0.0037999037,-0.018989086
431395,-0.015105473,-0.015084328,0.011295144,0.0056289886,0.0023377365
431400,-0.014782757,-0.018317033,-0.011010744,-0.025838245,-0.021504385
431401,-0.032804094,-0.004021339,0.0034034788,0.021477034,-0.01426558
431402.431404,-0.014656015,0.02345679,-0.037789065,-0.013371855,0.036051467
431402.53495,0.013832335,-0.0038494323,0.014123057,-0.016481783,0.018465985
431403,-0.0064206244,0.009225286,-0.036621246,0.02289709,-0.0084202215
431403.6032,-0.026645515,8.544475e-05,-0.04022474,0.006982591,-0.027401194
431412,-0.0254578,-0.012673463,-0.05303205,0.015434109,-0.015839836
431412.29933,0.00084456627,0.000255985,0.0057221376,-0.025979202,0.0064817416
431412.431413,-0.011994959,0.0150210885,-0.0007391885,-0.016591467,0.014248732
431412.9145,-0.0069304453,0.019275595,-0.038062505,-0.005659467,0.019028734
431466,-0.025382573,0.021099951,-0.011720641,0.036249787,-0.0015340761
431467,0.021926064,-0.01206726,0.019868659,-0.0036204949,0.028539535
431474,-0.017414493,-0.0058090733,-0.018661782,-0.0065260455,-0.005567805
431475,0.0015293099,-0.019657802,0.051148795,0.016127761,-0.029135147
431476,-0.050369233,-0.006023395,-0.027254513,0.01285852,0.024139052
431477,0.025979746,-0.01692781,0.011989635,-0.0008141361,0.016057631
431478,0.002292489,-0.026099155,0.014139801,-0.0073711113,-0.009854514
431498,-0.034395747,0.0038313805,0.0064877956,0.023284128,0.019215928
431498.865,-0.013350433,0.016637066,-0.008405881,-0.0050909845,0.0016863656
431503,-0.00679359,0.01244777,-0.03311173,-0.000685101,0.03198169
431503.101893,0.020932268,-0.02184714,0.019801555,-0.001623606,0.0008382926
431562,-0.03720678,0.028215189,-0.011829178,-0.002508381,0.0118997665
431569,0.017441783,0.0034507134,-0.01713056,0.005625201,-0.017600741
431569.512,-0.013463875,0.02706104,0.007751537,0.0005202353,0.0027407706
431656,0.015053472,0.05227228,0.015582335,-0.009455564,-0.0038303644
431670,0.0465509,-0.004756122,-0.005680669,0.0049455836,-0.008941937
431670.75561,-0.015518504,0.0023406208,-0.01816155,0.0018942237,0.0053167166
43172,0.010120702,-0.015723642,0.0053936513,0.039020803,-0.0065535516
431736.10383,-0.0030425019,0.016124709,-0.018454656,0.012975206,0.0037438602
431775.270049,-0.030622203,0.04396551,0.011090822,-0.013701573,0.023665031
431777,-0.026362037,-0.010696757,-0.013041805,0.0027682856,-0.012016542
431777.270049,-0.027734388,0.008105839,0.0064245537,0.024992447,-0.014827624
431780,-0.008035578,0.026079517,-0.009760177,-0.022323668,0.009976333
"431780,431784,270049",-0.03360604,0.010465723,-0.005062276,-0.040266916,0.009739874
"431783,431779,431782,270049",-0.020509128,0.01449206,-0.0027417704,0.008577077,-0.0077681467
431793.429069,0.008459123,-0.002643892,-0.006155113,0.0029815652,0.003133464
431797,0.0065831617,0.019997481,0.0060857967,0.020228434,0.00816762
431810,-0.010531452,-0.013264176,-0.0011762895,0.011788224,0.011835152
431811,0.0026000242,0.010385401,-0.018102061,-0.00986685,0.017162414
431834,-0.0036852516,-0.018859848,-0.012402839,-0.016133675,0.01059155
431838,0.05919087,-0.0073640733,0.064041,0.002788779,-0.0024519265
431856,0.040365525,0.012880827,0.010695586,-0.022917321,-0.041850723
431856.12813,-0.0010580721,0.018627144,-0.04326207,0.0090606,0.005582687
431860,-0.009718982,0.001556176,-0.032431275,-0.003969051,-0.021326935
"431860,620434,620435",-0.01954678,0.009407165,0.018845625,-0.0029774054,-0.00957522
431935,0.020459874,-0.008249043,0.039611828,-0.008642511,0.011566667
431935.429423,0.00056398584,-0.014402628,0.00038069038,0.0016432389,-0.0049830014
431935.432226,0.03230373,-0.0207769,-0.0036352978,0.021888813,0.0062027364
431970,0.06465036,-0.022877838,0.03460625,-0.03144483,0.0040149167
431970.1547,0.014731906,0.005034911,-0.019731805,0.024671428,0.008899773
431976,-0.01665574,-0.009029218,0.006805743,0.034825664,0.0037969747
432015.64941,-0.018162612,0.010310206,-0.01170015,0.020652264,-0.023499079
432015.66571,0.0048477976,0.019254565,-0.007348417,0.017898131,0.010520557
432040,0.0134958625,0.004525977,0.008500382,0.004118153,0.010974998
432075,-0.022634722,0.025088634,-0.027554017,0.046885557,0.017102087
432080,-0.05962057,0.028970456,0.033533156,0.020666698,-0.021151109
432162,-0.030593207,0.008774537,-0.0057192324,0.04206789,0.03763239
432165,0.025824985,-0.021841235,0.04243284,0.0011352405,-0.014789152
432166,0.0004335828,0.016895067,-0.013271195,-0.0021156117,-0.008852576
432172,0.011516973,-0.009753372,0.028323984,-0.013150796,-0.025070947
432231,-0.031330712,-0.0057367804,-0.015837956,0.011631223,0.004547755
432231.609461,0.0003069371,0.0070657074,-0.048463255,0.017208792,0.00042464808
432272,0.033630155,-0.029453997,0.008537416,-0.025374223,0.008154744
432278,0.0025309436,0.008920873,-0.0019002423,-0.0086489,0.002544199
432303,0.05252387,0.015196407,0.040226717,0.009553688,0.0058835177
432308,0.0075387284,-0.038435612,-0.004770144,-0.012164732,-0.009838598
432309,0.036083423,0.0037463575,-0.006798642,0.0013961748,-0.001721303
432339,-0.043969307,-0.023094589,-0.033530742,0.011042647,0.009114452
432339.552,-0.022417843,0.023675278,-0.008614499,-0.002940324,0.003155347
432339.7735,-0.0068429634,0.012052154,-0.005981722,-0.012231544,-0.009857247
432350,-0.029956853,0.009054879,0.021692121,0.013059785,-0.017890535
432352,0.004701504,-0.022018759,0.024175148,-0.01777726,-0.029408228
432358,-0.0040346757,-0.009840714,0.0008895408,-0.012147492,0.0005293988
432358.32616,-0.022327393,0.023052234,-0.0072665797,-0.0029655248,0.02697137
432358.75965,-0.0097518945,0.005616615,-0.013193348,0.0074914815,0.001286336
432385,0.0052459063,-0.006306964,0.008090152,0.007404237,-0.016425822
432417,0.0062067313,-0.00064168277,0.00029980467,-0.017356727,-0.015680216
432417.33644,-0.0011515154,0.005342481,-0.0058012833,0.0054317066,-0.0032752529
432417.429637,-0.0119183315,-0.0011298005,-0.01663564,0.008433371,0.0138514545
432475,-0.014948237,-0.0071023465,-0.022339169,0.024656946,0.0051822066
432475.432582,-0.001203531,0.008883315,-0.021049514,0.01135079,0.0012532637
432475.432631,-0.006550265,0.026635122,-0.021210762,-0.025455367,0.0029738564
432535,-0.012602446,0.0145948175,0.037696857,-0.0034665926,-0.0077544674
432536,0.010200031,0.009837301,0.04623652,-0.0075511737,-0.023237463
432553,0.01755954,0.006857275,0.026519308,0.00054588134,-0.01708613
432553.429291,0.01262406,-0.02001697,-0.014552573,0.035489876,-0.0055297376
432553.73068,-0.016822051,-0.025558362,0.037248023,0.0146524515,-0.011853884
432556,0.021983888,-0.017448332,0.0026364564,0.023281073,0.0055866586
432556.67993,-0.014774144,0.028885687,0.016701702,0.005201849,-0.009989199
432584,0.009870657,0.0067874966,-0.0072653433,0.0074333237,0.0025125952
432584.431498,0.008312201,-0.0060783066,0.02189526,0.012133703,-0.019550243
432586,-0.009405051,-0.0040336614,-0.00023142547,-0.002487018,0.00056246575
432603,0.013424603,0.010097801,0.026141848,0.0049155685,-0.026888382
432604,-0.008879836,-0.016146619,0.044955984,0.017407726,-0.0011231251
43263,0.013307276,0.011873684,-0.0019202891,-0.018301606,-0.029964272
432633,-0.004763694,-0.00017871676,-0.008354383,-0.006108808,-0.002329012
432633.602786,0.013362208,0.003026317,0.0005097836,0.0027684204,-0.013830071
432633.609254,0.011239203,0.022152578,-0.01058762,-0.00585026,0.007463197
432633.8795,-0.011802115,-0.002035924,0.0024887933,0.032250237,0.02045947
432782,0.0030243893,-0.0114826765,-0.0022508833,0.003133423,0.0117942225
432787,0.0028615054,-0.017171249,0.00584107,0.013719822,-0.003221836
432806,0.018002275,-0.032896835,-0.0007851273,0.005983686,0.0092107905
432833,0.0343696,0.02343117,0.057570927,0.0042200745,-0.0072558806
432834,-0.010382443,0.022537563,0.02836079,0.0045065037,-0.00018476098
432835,0.017103031,-0.00444423,-0.023414772,0.027856281,-0.01829759
432923,-0.028767413,-0.0021037117,-0.012778464,-0.0008654058,-0.012882697
433088,-0.050959636,0.01934141,-0.036948066,0.020010997,0.015297522
433088.618842,-0.0010309777,0.013283181,-0.009556458,0.019832272,0.0036523952
433090,-0.0110121565,0.0029437721,0.00504746,0.02887182,-0.0046494813
"433112,7928,1089,27751,9948",-0.005354804,0.006670691,0.013295868,0.010196777,0.01992156
