composers_id,composers_id_0,composers_id_1,composers_id_2,composers_id_3,composers_id_4
100355.430713,-0.055781655,-0.01370911,-0.008742111,0.00096130074,-0.093624614
100356,-0.052927054,0.034745447,0.0084200455,-0.017785072,-0.02212131
100358,0.004376688,-0.037552945,-0.00073651376,-0.026192212,-0.020794552
100358.13001,0.09193153,-0.028119728,-0.027832275,0.0027357624,0.035211604
100359,0.017566299,-0.055078942,-0.01744943,0.012011463,-0.020433867
100363,0.00041413197,-0.022320975,-0.0036876022,0.0022893082,0.0010673187
100364,-0.033755265,-0.005809953,0.0038345903,-0.0005039178,-0.0016821813
100364.100056,-0.0028577223,-0.014650628,-0.03191184,0.00090770423,-0.0420271
100366,-0.015185845,0.007645931,0.00048772022,-0.005620758,0.025238728
100367,-0.029442469,0.0032838644,-0.0007506505,-0.007905239,0.0014278867
100369,0.00022975037,0.016083952,0.009431973,0.0068503977,-0.045619465
100369.100072,0.055688232,-0.016704958,0.0029459076,-0.03320535,-0.019824926
100369.100339,-0.049428105,0.022851344,0.0060516326,-0.008887564,-0.03322484
100371,-0.072686896,0.02971897,0.073688895,-0.027390018,0.009018312
100372,-0.04453949,0.023701556,0.013418083,-0.025087703,-0.018191075
100374,-0.07688597,0.012560408,0.01837242,-0.031314153,0.012728268
100375,0.10844694,-0.07635442,-0.044886116,0.025360128,-0.022240374
100376,0.052531134,-0.02948975,-0.019825066,0.015988486,0.003777268
100378,-0.006433607,-0.025958419,0.04760609,-0.011106213,0.010247684
100380,0.01782484,-0.016293824,0.017253757,0.015319398,0.010054855
100384,0.06775357,-0.04973072,-0.011285918,0.04107572,0.016979942
100386,0.03089596,0.009506909,0.01979824,-0.0017586856,0.00443307
100387,0.09185309,-0.07977567,-0.046551883,-0.0038134381,-0.003508465
100388,0.06482204,0.013282014,-0.05607863,0.012655258,0.013897823
100391,0.003562145,0.0066376915,0.0035116454,0.021788647,0.028740998
100397,0.06071371,-0.024745377,-0.038820155,0.012963839,0.02531127
100398,-0.028046107,0.029337859,-0.004096964,0.03314944,-0.003935075
100400,-0.027214985,0.0074319667,0.034502767,-0.0068036183,0.0038708313
100403,-0.06046635,0.0026494854,0.029650012,-0.011772323,-0.0022763363
100406,0.05990424,-0.0146019105,-0.013960257,-0.0056498228,-0.025464648
100407,-0.016783757,0.0037010342,-0.017506082,0.00090346206,0.0048102634
100407.10031,-0.039557476,0.015134646,-0.010648085,0.011337405,0.007057552
100409,-0.0936142,-0.019182865,0.03808378,-0.0010509416,-0.020269852
100412,-0.037338298,0.014672038,0.0062106224,-0.025756737,0.031791314
100413,-0.0416035,0.04564457,0.01724117,-0.033893414,0.0013863372
100415,-0.008434089,-0.0055082627,0.011005232,0.028813124,0.002508865
100421,0.03583838,-0.006954561,-0.033151012,-0.0035055995,0.009974365
100421.100047,0.009522216,-0.033232033,-0.020180877,0.023634534,0.0006204482
100424,-0.026079517,0.0045025432,0.017699728,-0.02131665,-0.013839784
100429,-0.038718566,-0.007627246,0.050079316,-0.0123228105,-0.012076969
100430,-0.056609295,-0.041501164,0.036698423,-0.030152421,-0.026090378
100431,0.0008096151,0.0063540996,-0.00077593105,0.019041562,0.0070824483
100433,-0.0868131,0.013856716,0.016821612,-0.0074403556,-0.0010082737
100435,-0.024510097,0.003679072,0.021040693,0.021838075,-0.00825502
100437,0.02044126,-0.0134064825,-0.0090471385,0.010195071,-0.015189752
100437.77311,0.018360892,0.017480737,0.03324499,0.0077128485,0.0037145503
100440,-0.06285081,0.027525246,0.030923417,0.007656789,-0.018205851
100441,0.0038998574,-0.000599581,0.013091502,-0.018360686,0.01000185
100443,-0.050892197,-0.01967533,0.00390147,-0.016825631,0.009553432
100445,0.042423528,-0.012309266,-0.06619168,0.037169877,0.024313707
100446,-0.05796368,-0.012706665,0.010475938,0.01789132,0.0023566508
100447.101896,-0.052459262,0.002868311,0.028127048,-0.029051017,-0.045061953
100448,-0.057341475,0.021507746,0.073041245,-0.009131329,0.014233637
100452,0.029121598,-0.018355781,-0.051905453,0.024761131,0.0030239522
100454,-0.030176526,0.011876614,0.03240056,-0.025552964,0.038311042
100458,-0.03664455,0.04006914,0.015628567,0.010552496,-0.0042794617
100459,0.035500664,0.0058257785,0.012337244,-0.027172705,0.019443586
100460,0.05792091,-0.011370765,-0.03255658,-0.0034686525,-0.012537256
100461,0.058370907,0.027074892,-0.0356569,-0.0032945157,0.018580671
100461.100727,0.043412056,-0.0065047788,-0.026856992,0.02156974,0.005578648
100461.102516,0.039021526,0.016523596,-0.057618547,0.0030935064,0.03346058
100461.608084,-0.035465814,-0.024461195,0.013266176,0.0064987927,-0.05746513
100461.613213,-0.064435124,-0.0012892329,0.021793013,0.021008987,0.0045430427
100463,0.06962418,0.041847296,-0.041550536,0.013485879,0.024805788
100464,0.018799523,0.0021935331,-0.018905312,0.00439608,-0.03427387
100466,-0.0067564873,0.025495624,-0.00720959,0.008292543,0.03316661
100468,0.07077327,-0.016418476,-0.031132985,0.013576819,-0.019286532
100469,-0.015524437,-0.0053156726,0.016479757,-0.01069431,-0.0071240426
100476,0.05883493,0.023672525,-0.040412147,0.034501147,0.034130257
100477,-0.03323198,0.0036297143,-0.0003580354,0.010570446,0.0043360526
100480,-0.05547812,-0.026590828,0.001533897,0.009215792,-0.028677428
100480.610478,-0.088664815,0.059066206,0.03587142,-0.03607552,-0.029188067
100483,-0.06962434,0.03522754,0.028011803,-0.04032231,-0.02241905
100484,0.032101016,-0.00048210248,-0.031980835,-0.001824361,-0.0011104703
100485,-0.06128735,0.00031080545,0.029852837,-0.023597106,-0.016605822
100487,0.014428809,-0.018792506,-0.030941669,-0.00554813,-0.004951221
100492,0.013795297,-0.0060710856,0.036041718,-0.018204803,0.025839603
100494,0.08852185,-0.006830503,-0.04316623,0.035616796,0.001214534
100495,-0.0017902307,-0.0039127516,-0.04264114,-0.00627516,0.004304544
100499,0.017455032,0.024931163,-0.028818328,0.0002430223,0.04051852
100500,-0.0075511336,-0.03535123,0.0021260572,-0.0016425953,-0.034330405
100501,-0.04211677,0.03434223,0.024875548,-0.018382866,-0.0010004565
100503,0.10839834,0.0024482547,-0.069092505,0.036415033,0.02242018
100504,-0.010846417,0.0003499858,0.0011637763,0.004740667,0.00383823
100507,-0.004454857,0.022262162,0.023573596,0.000118403135,0.01685147
100510,-0.101111844,0.037490167,0.025587004,-0.0033715568,0.025135284
100511,0.016173758,0.031630628,0.010684805,0.007882514,-0.008723026
100513,-0.026460484,0.027345996,0.022697087,-0.010015303,0.00358821
100515,0.0023508482,0.0018856988,0.023353409,-0.014940741,-0.011367009
100516,-0.00074989314,0.019107703,-0.0075659035,-0.00061417,-0.0019198873
100520,-0.061945654,0.005473462,0.021823442,-0.022429138,-0.009007955
100523,-0.071495295,0.038725007,0.03906217,-0.032141697,-0.01258648
100524,-0.04411271,0.016966376,0.021545619,-0.0047363066,0.023289468
100527,-0.03223967,-0.021517234,-0.042577066,0.03530575,0.0024159432
100527.100137,-0.013273023,0.0072969645,-5.5146964e-05,-0.0056281886,-0.00896311
100534,0.012153104,-0.0037557818,-0.015896024,-0.010908618,-0.013720942
100537.10031,0.06837429,-0.011031294,-0.050893098,0.019268539,0.009875408
100538,-0.023066722,-0.012036744,-0.028487448,0.0020812342,-0.020458812
100540,0.0072906604,-0.015769951,-0.0010082923,0.0013696529,0.0042476146
100546,-0.07904427,0.04308659,0.056494214,-0.017293973,0.01936397
100549,0.015486358,0.0042814305,0.060611445,-0.011934539,0.010888057
100549.10013,0.109482266,0.004069768,0.0055233976,0.037645947,-0.009362334
100549.101833,-0.017683623,0.029107297,0.019012127,0.008329546,0.012225897
100555,0.0204193,-0.030939424,-0.023442332,-0.0038796316,0.0067506796
100556,-0.034147583,0.0028135753,0.0318295,-0.015359506,-0.02586455
100558,0.013005498,0.02679407,-0.014599961,0.025631677,0.0031327629
100563,8.491799e-06,0.009531302,0.015944693,-0.00853962,0.021869337
100568,0.0013689697,-0.002343744,-0.021265525,-0.009577344,0.023812784
100573,-0.050946843,-0.020476386,-0.007562363,-0.0026393824,-0.0062407954
100576,-0.024188105,0.02609485,0.022518987,0.0063499347,-0.016630828
100577,-0.041319482,0.0027072807,-0.0059307977,0.005856511,0.020142052
100578,-0.06046335,0.04264932,0.026451265,-0.014966053,0.0016758129
100581,0.011169565,-0.006879506,0.0021841186,-0.007302469,0.0047175502
100583,-0.051730257,0.012010815,-0.015267173,-0.012148549,0.025840333
100586,-0.017966341,0.016914442,0.01848181,-0.008904788,0.008214647
100586.434782,0.024456996,-0.018963043,-0.021865426,0.0087586,-0.004728593
100586.601232,-0.001852937,0.00845989,-0.008324798,-0.027039856,-0.0065157325
100586.613215,-0.06812761,0.017717699,0.0031462163,-0.0074219294,0.010738757
100589,0.026150655,0.0044914098,0.0077043558,0.01288799,0.006275712
100592.103849,-0.032426026,0.03443908,0.02517348,-0.019640615,-0.0032765537
100593,-0.037481632,0.05951891,0.02169573,-0.0137075065,-0.014708278
100599,-0.036040116,-0.020280346,0.039030813,0.018888932,-0.011774649
100602,0.009844577,-0.009867921,-0.010879961,0.029644359,0.0064655943
100610,-0.019409839,0.017778134,0.015329939,-0.0107586775,-0.010095787
100610.640424,-0.07895046,-0.023155127,-0.010596036,0.008687131,-0.05089155
100611,0.0021758259,-0.011021683,-0.013300846,-0.0012782406,-0.03339524
100615,0.09182928,-0.055835404,0.019240057,-0.030772287,-0.015464502
100618,-0.05824841,0.025433388,0.045391697,0.003117788,0.026783016
100622,-0.01894394,0.007284748,0.029892515,-0.015054747,-0.00872503
100623,-0.0015948262,-0.019040773,-0.035838034,-7.6835415e-05,0.018898522
100631,0.11415525,0.019829243,-0.0563528,0.035901267,0.03445536
100635,0.0154520925,-0.00054916146,0.012008956,0.010919516,-0.015039785
100638,-0.061489005,-0.026531493,0.02928253,-0.013141135,-0.012521438
100643,-0.06958525,-0.005949815,0.040898133,-0.03188149,-0.052340873
100644,-0.0006699562,-0.0018743237,-0.0032481574,0.012290883,0.021698516
100645.606018,-0.019083906,7.945895e-05,-0.016474891,-0.0060924576,-0.013796909
100646,0.050996285,0.007802807,-0.04644235,-0.0018529084,0.0258129
100646.100278,0.03941943,-0.0018583186,-0.014355764,0.0048139086,0.032037932
100647,0.045832776,-0.021535542,0.017186867,-0.011716085,0.009075636
100649,-0.07425402,0.046023984,0.056709837,-0.016180504,0.00034646987
100653.100642,-0.060640972,-0.016387846,0.05107353,-0.020675039,0.0014298916
100664,-0.023953617,0.0057590744,-0.018721357,-0.008977806,-0.009459943
100667,-0.056475304,0.03205199,0.0062075444,0.008793348,0.00014726892
100670,-0.052390825,0.03370451,0.018669426,-0.018986482,0.0033249184
100671,0.0027012855,-0.06313705,-0.012785144,-0.018179107,0.033268213
100677,0.016339842,-0.018800462,0.003241492,0.014814667,0.007797003
100678,-0.018567909,0.006179072,0.015586844,-0.012124807,-0.011865305
100681,0.07257097,-0.027789682,-0.058835726,0.02599808,0.034163576
100684,0.041414477,-0.014565291,-0.02076908,0.0034203678,-0.01510825
100685,0.09197752,-0.020757314,-0.056726314,0.008502664,-0.0061656134
100687,0.014187962,-0.027757894,-0.00013575106,-0.024410594,0.013351353
100690,0.0075893984,0.0012296357,-0.008090027,0.031838115,-0.024346143
100699,0.028533405,-0.004953208,-0.033196192,-0.022879735,-0.023868026
100701,-0.09672955,0.048092265,0.027141472,-0.0056346236,0.017684985
100705,-0.04365608,0.024209803,0.0011692643,0.027983535,-0.008073421
100710,0.0033872277,-0.024028625,0.026352618,0.0019210331,-0.008662769
100713,0.022884902,-0.028253764,-0.028771425,-0.002950801,0.01215471
100715,0.019163672,0.036479186,-0.02566244,-0.003111091,-0.017714497
100716,0.117152885,-0.07033597,-0.013503319,0.038523607,-0.007345447
100718,-0.084885605,0.054561354,0.022569507,0.012579456,-0.018891137
100722,-0.060418554,0.041189317,0.0074112723,-0.019129355,-0.0054048905
100723,-0.021541562,0.0016716704,0.005700185,-0.007786398,0.008062456
100725,-0.057776965,0.026835978,0.009060845,-0.022179,0.0055888547
100727.100461,-0.01300254,-0.018593576,0.0049282634,-0.033426117,-0.023973579
100732,-0.05066089,0.0050236527,-0.0026737899,0.0059067616,0.0020988206
100739.100038,0.020135984,-0.014316158,-0.007575718,0.019390184,0.015946396
100739.100194,0.043216296,0.011334494,-0.026760941,0.017096873,0.022941748
100739.100218,-0.11963892,0.023825588,0.035847824,-0.02984428,-0.031640895
100745,-0.09253822,0.031042933,0.08206268,-0.016087983,0.0025871745
100746,-0.0207909,0.0421128,0.00094307994,0.0069008744,-0.0032217267
100748,0.021858526,0.023973182,-0.00037541165,0.020609615,-0.004878274
100749,0.07522389,-0.02741837,-0.018503115,0.011488748,0.00033940078
100750,-0.0666906,0.012955049,0.014763137,-0.010750781,0.004994662
100756,-0.007934282,0.015071365,-0.026977638,-0.0067366175,0.018382538
100768,-0.048664145,-0.01272999,0.039041735,-0.019702356,-0.026942858
100769,-0.026708031,0.012737584,0.0017626599,-0.017396733,-0.018764455
100771,-0.007660298,0.022752594,-0.013609919,0.0066432147,0.017733049
100774,-0.032582156,0.03225761,0.02847669,0.0013068035,-0.016065666
100774.10031,-0.037314914,0.013344884,0.0020609996,-0.009513272,-0.010132619
100774.100797,0.022843946,0.009079963,-0.009116361,-0.0038831434,-0.0071465606
100774.102051,-0.028161228,-0.0120821595,-0.018569358,-0.014850652,-0.003226466
100782,-0.082084574,-0.0009943381,0.06446268,-0.027766138,-0.01784801
100783,-0.030086163,0.009612013,-0.007681211,-0.015269826,0.004931321
100788,0.10135349,-0.017500948,-0.039509647,0.013783204,-0.023225298
100789,0.1076303,-0.016416147,-0.00842333,0.011111793,-0.027694097
100791,0.057653237,0.010778609,-0.059393592,0.032650154,0.013220993
100794,-0.03788603,0.007962351,0.018167999,-0.006352103,-0.06915649
100799,0.027099703,-0.027988765,0.003339529,0.0020796035,-0.012607621
100802.10038,0.016451988,-0.014896628,-0.008505674,-0.008056855,-0.009872591
100806,-0.030753588,-0.011961231,0.0376978,3.4277142e-05,-0.0116868615
100807,-0.05329346,0.018249666,0.03900664,-0.039254732,0.02169307
100808,-0.104053,0.028735846,0.028472513,0.0013479575,-0.018327007
100809,-0.06000063,-0.0067347186,0.024281945,-0.044614512,-0.017200746
100827,-0.036534913,0.012991455,0.0021015904,-0.01662075,0.0053628623
100828,-0.017066944,0.012326316,0.015107164,0.0020948325,-0.03520231
100828.36466,0.005728836,0.02046913,-0.008750317,-0.010007232,0.0031812422
100835,-0.017003603,0.005520708,-0.01248958,-0.02200805,0.0011704415
100835.100233,0.028834466,0.006804224,0.019360557,-0.019012857,0.010883671
100840,-0.04721411,0.024392705,-0.002144523,0.008972034,0.007802619
100847,0.015737563,0.0023968648,0.009743124,-0.0037475855,-0.021622207
100848,-0.076292716,-0.04386557,0.041522205,0.0023366034,-0.060649443
100852,-0.03943398,0.011520617,0.021991258,0.002172732,-0.02193119
100859,-0.08610927,0.038130987,0.025993127,-0.021350972,-0.0043293624
100864,-0.0027938536,-0.010406526,-0.02299432,0.0018008605,0.013633025
100864.10378,-0.0053096376,0.028933179,-0.001498901,0.012593304,0.025130074
100868,-0.03606217,0.023829784,0.026251221,0.013767818,-0.011711562
100868.102531,-0.0038891777,0.018706718,-0.02195296,0.006124709,0.005570138
100869,-0.07159017,0.04962755,0.009994035,0.0017229051,-0.006648074
100876,0.010466645,0.009138318,-0.025265789,-0.0032360174,-0.023314895
100883,0.03688125,-0.003969837,-0.036253683,0.014775619,-0.0040028454
100885,-0.026365686,0.031768475,0.010276912,-0.0035642297,-0.009663673
100893,0.039023865,-0.040336,0.03209403,0.017438065,-0.024036413
100894,-0.07473166,0.028253859,0.012194032,0.0012409084,-0.0003432244
100898,0.04922476,-0.038148962,0.01603419,0.033631045,-0.010854812
100909,-0.012159299,-0.012087078,0.028470408,-0.015747333,0.010100246
100912,-0.12012023,0.050210543,0.11654631,-0.034604944,0.048503786
100915,-0.11476059,0.029474804,0.031051632,-0.03348379,0.0045515387
100917,0.08607609,-0.060072027,-0.039993692,0.03216207,0.0012600742
100926,0.016903743,-0.036927305,-0.034594357,0.0078239245,-0.013173081
100929,-0.020665642,0.031106751,0.046769075,0.0010395914,0.0004853785
100933,-0.113735735,0.03976551,0.0099004265,-0.014017398,0.018234625
100934,-0.09208729,-0.0019275926,0.07157719,0.0008923605,0.013083721
100944,0.012895067,0.021836448,-0.010602382,0.033322386,-0.021020444
100953,0.03508248,0.014462871,-0.027751883,0.007686986,0.026767636
100953.612914,-0.007832387,0.03347354,0.016751187,-0.017666964,0.018535506
100961,-0.11199097,0.0090945335,0.011378619,-0.0024592995,0.022161279
100965,0.035720695,-0.0038104355,-0.01039437,0.013481553,0.0045396127
100976,0.022774536,-0.0072680227,-0.021678392,0.016253933,-0.018331667
100990,0.015887773,0.015213842,-0.02140645,-0.0006271686,0.027504835
100997,-0.10876799,-0.014755878,0.041624554,-0.041340403,-0.05751252
101013,0.0043997923,-0.0066263797,0.019477168,0.014887014,0.019736644
101015,-0.048500855,0.0026677498,0.021061767,-0.002334473,0.011960708
101021,-0.009726041,-0.009192532,0.0027830496,0.007480453,0.018185025
101022,-0.06469439,-0.032476865,0.030797664,-0.023664275,-0.021996671
101025.102854,-0.05905375,0.028626168,0.0093328245,0.02197563,0.0058876923
101026,-0.035819028,0.012222304,0.019973492,0.023555163,0.0032838122
101027,-0.0019349158,-0.00799725,0.024861129,-0.013315037,-0.0056102052
101047,-0.049452163,0.035286896,0.05427643,-0.040322002,0.01509778
101053,-0.087417275,-0.0057973466,0.035591483,0.00853215,0.0017378092
101054,0.017915208,-0.010422829,-0.0035198205,0.008990986,-0.03166241
101055,-0.015503274,0.0029768213,0.014629429,-0.015167368,-0.002694261
101059,-0.05952855,-0.014248642,-0.007851375,-0.004299426,-0.0024964302
101062,-0.06899065,-0.0075261756,-0.009556843,0.0035070465,0.005853083
101063.104069,0.00858286,-0.0052727535,0.0014144194,0.018707508,0.0087318625
101071,0.13299279,-0.06508,-0.07113043,0.027322363,-0.0074127526
101074,0.049936377,-0.021234747,-0.033294134,0.041421883,-0.007775915
101075,-0.008349796,-0.025926799,-0.0097811045,-0.0142195625,-0.0017038689
101076,0.036395214,0.052010067,-0.05259336,0.024179008,0.023873921
101077,-0.025694575,0.0249558,0.008287835,-0.017691223,0.0067303414
101079,0.016555715,0.0029232353,-0.0009577818,0.024366152,0.010952445
101091,-0.088404834,0.0054061105,-0.007190512,-0.00753322,-0.014355731
101092,-0.0014049292,-0.015769096,-0.0029787687,0.011661262,0.011077561
101093,-0.06270538,0.026137074,0.026016545,0.022276942,-0.015730098
101095.102632,0.032446347,0.013914654,-0.0407534,0.016560372,-0.010459328
101101,-0.01952618,-0.038574167,0.004358258,-0.01250699,-0.0056030406
101104,0.0040272423,0.016011987,0.03624575,0.026082113,0.0011694736
101106,-0.003723085,0.0057720626,0.019568603,-0.0461048,-0.00028913358
101107,-0.08867343,0.029661726,0.029105783,-0.010461278,0.004500033
101110,0.01370514,-0.0029972738,-0.031268146,-0.022191634,-0.0107432045
101125,-0.08931971,0.053089984,0.042041562,-0.021629468,-0.0050537474
101128,-0.022417864,0.021521088,-0.017528413,-0.008343184,0.034106947
101132,-0.0496402,0.014759618,0.023179136,-0.014759433,0.020861566
101132.100367,0.0054795565,-0.011291826,-0.009582492,-0.0004262656,-0.026988575
101134,0.019489715,-0.0025944386,0.027886843,0.020614507,-0.007979905
101143,0.042969316,0.025614226,0.068448946,0.030040141,-0.0014983974
101143.103841,-0.051502846,0.004113382,-0.011945387,-0.013044415,0.020449037
101143.73986,-0.07804413,0.014932314,-0.002374564,-0.0023404986,-0.0009986355
101144,0.017941501,0.02168693,0.027250806,-0.00022981055,0.015111739
101147,0.014754387,-0.05347365,0.052705895,-0.030970987,-0.016552735
101151,0.06175189,-0.04994505,-0.013717773,-0.00030237585,-0.006735644
101159,-0.016561704,-0.0014013384,0.021239027,-0.022129785,0.00051068066
101161,-0.024743767,-0.017693838,0.040018618,-0.008626146,-0.009187205
101163,-0.027538806,-0.011048016,0.04967058,0.017522875,0.0071484908
101164,-0.069071755,0.0005096376,0.049158473,0.0003226541,-0.014007626
101165,-0.051401436,-0.038569335,0.046463363,-0.027624985,-0.0063025816
101166,0.041610684,-0.008834371,-0.016587775,0.015375733,-0.009860149
101175,0.013108185,-0.025947219,-0.015213209,0.01338478,0.011442505
101176,-0.07062243,0.012473257,0.0030249984,-0.028296143,0.007936209
101178,0.04183118,0.015072728,-0.053569186,0.0182469,-0.00085179025
101185,-0.032262094,-6.781332e-06,0.021610793,0.0043204636,0.052378654
101188,0.058389228,-0.001967371,-0.028944124,0.018407237,0.0020064735
101190,0.030489957,0.01604133,-0.017049123,0.0006182015,0.014814782
101190.10218,0.009848753,0.006510784,-0.043430407,-0.008030763,0.010179794
101193,-0.06688093,0.013535055,0.029838234,-0.0064553902,-0.0479262
101194,0.016753271,0.008035154,-0.00457983,0.03806856,-0.03524991
101202,0.0464201,-0.02537657,-0.02202354,0.020280419,-0.0021260246
101207,0.05984149,-9.79051e-05,-0.022327514,0.016913716,0.008391378
101208,0.08878627,-0.042320434,-0.014667419,0.0205089,-0.0063512847
101209,0.010517145,0.015964696,-0.00998808,0.041520383,-0.014600988
101214,0.0008738972,0.004289112,0.029891973,-0.024433557,0.03117909
101216,0.013460982,-0.0046644714,-0.002926608,0.04400447,0.029132422
101217,0.024138609,-0.00887111,0.013299502,0.025268376,-0.029129004
101220,0.0955129,-0.022976188,-0.015970558,0.03600215,-0.0053864075
101225,0.120905496,-0.020678084,-0.043897964,0.0135753695,0.032761637
101225.431818,0.13792486,0.02265858,-0.029663378,0.030733492,-0.020105612
101231,-0.11418803,0.04407688,0.07237015,-0.021383863,0.009602288
101237,-0.034945667,0.051075704,0.012332959,-0.03240314,0.0022977628
101238,-0.053815287,0.0015768453,0.03095659,-0.003293109,-0.008733744
101241,0.02535544,-0.0150284,0.006276571,0.0031926292,0.0046624644
101243,-0.06929544,0.022004837,0.012625607,-0.009757949,-0.01602028
101244,-0.012167263,-0.028425947,0.028955739,0.010485025,-0.0069226273
101248,-0.053061564,-0.0055546304,-0.010931374,0.0040821927,-0.040696166
101255,-0.089906506,-0.0063346103,0.050653946,0.012994727,-0.0008979544
101264,0.06420844,-0.05502361,-0.05265511,-0.007883308,0.018287692
101265,0.12650022,-0.08953057,-0.028804133,0.021149714,-0.026821557
101266,0.027072802,0.0018506699,-0.01757879,-0.01393233,0.010580881
101268,-0.052748002,0.012976664,0.0052140215,-0.013145179,0.015632972
101268.427919,0.07244839,-0.005606158,-0.0721396,0.018466543,0.004279719
101269,-0.052417833,0.008428703,0.020834696,-0.021428553,0.008475746
101273,-0.0006032653,0.013588573,-0.009983456,0.024202233,-0.03468367
101278,-0.012533134,-0.0038758696,-0.011083411,-0.012986442,0.016394835
101282,-0.0041762292,-0.0056661093,-0.022210585,0.0135431485,-0.0057131806
101283,-0.063950434,-0.020533996,0.021836456,-0.016947646,-0.034905795
101283.104385,-0.05485019,-0.001610633,-0.011938452,-0.021485213,0.0025255545
101283.899,0.022654707,-0.0037043598,-0.03396374,0.03946451,-0.02241556
101287,0.04427875,-0.04897185,0.0001686588,-0.030853683,-0.011574926
101289,0.053745724,0.0013020679,-0.03131417,0.015889253,0.0036117337
101291,0.0035094693,0.022868648,0.017214203,-0.0017313674,0.031723164
101301,0.057726048,-0.023033518,-0.01843946,0.012568036,-0.0035370388
101303,-0.046240415,0.009478221,-0.0063316734,0.01665223,-0.0036405786
101307,0.009649191,0.042753644,0.013517758,0.013259001,0.022163184
101308.101677,-0.017939582,0.02294442,-0.00569374,-0.027379368,-0.002513719
101315,0.013094477,-0.0073042633,-0.01819444,-0.0026451028,-0.008705666
101321,0.020701554,-0.006792026,0.005041876,0.017766368,-0.037351057
101329,-0.010130516,-0.016020408,-0.0038289106,0.024887923,-0.03617767
101336,0.02111424,-0.022978995,0.029178772,-0.024674412,-0.04407074
101343,0.033278044,-0.031411223,-0.022942165,0.019143391,0.00807494
101347,0.03943606,-0.022869155,-0.009657942,0.025057098,-0.015670644
101350,-0.10542494,0.08554799,0.056085307,-0.024363488,0.0041951416
101352,-0.09993199,-0.010189193,0.023980701,-0.0001312554,-0.05690583
101354,0.025880292,0.0109979985,0.015554244,-0.0046659363,0.00883759
101355,0.024006948,-0.025008738,-0.008745698,-0.018583108,0.011986719
101362,0.10501839,0.024877539,-0.036042355,0.027523166,0.006115964
101372,-0.018784393,-0.0084319245,0.005078613,-0.017197523,0.02676573
101376,-0.0015669174,-0.022108179,-0.016049324,-0.0051909834,-0.00029096342
101378,-0.095857695,0.020461537,0.05602306,0.023009434,-0.0088371085
101383,0.015088147,0.0037039996,-0.025430882,0.036598116,0.010447497
101390,0.016646728,0.013590075,-0.0432254,0.0028015047,-0.013985229
101392,-0.012293476,-0.0022948768,-0.0052297907,0.011354961,-0.043350317
101403.101893,0.002167213,-0.008928763,0.0075135073,-0.031643458,-0.018852249
101407,-0.006608223,0.0119464,0.008415358,-0.004395189,-0.0036081057
101410,0.111747935,0.0027692257,-0.024722058,0.040631972,0.006390075
101412,-0.06881411,0.02762813,0.005650123,0.027879212,0.005727959
101417,-0.05334244,0.030275617,0.036967076,-0.024179824,-0.010102138
101430,-0.02145518,0.0051581534,-0.0062151686,0.010670673,0.025649259
"101430,100288,100310",-0.08317644,0.0012495384,0.0050476296,-0.02909408,0.012104465
101432,0.043294746,-0.010850022,-0.024279287,0.017135818,-0.0012580004
101445,-0.014971683,-0.02737474,-0.016186344,-0.012755586,-0.03956348
101446,-0.017188463,0.013390087,-0.014645189,-0.042162895,-0.020509109
101449,0.032150924,0.032055814,0.02295701,0.05013127,0.0015979588
101450,-0.029841473,0.017296681,-0.011190827,-0.018439677,0.00015652404
101450.103696,0.031663112,0.007685599,-0.03499595,0.00641658,0.003032695
101451,-0.0142735215,-0.01338317,-0.016793722,-0.014473858,-0.0034082301
101460,-0.11859554,0.0073080747,0.08990608,-0.009066185,-0.05754437
101461,0.04627216,0.0029368296,-0.008620354,0.021748161,0.00064050034
101465,-0.0075548603,0.019866636,-0.031527683,0.019496735,0.013058983
101472,0.009247242,0.020196602,0.009802927,-0.003910133,-0.0031654232
101477,-0.10820749,0.025290977,0.038226016,-0.039380215,-0.012285424
101482,-0.07526897,-0.021722833,0.0017549042,0.011941905,0.006637947
101482.104263,-0.047336437,0.036570497,-0.06237203,-0.012221767,0.04219187
101482.78211,0.04038213,-0.009488697,-0.0057791886,0.023128238,0.004821387
101483,-0.036115333,0.017115146,0.013101998,-0.006300649,0.01007635
101485,-0.046567243,0.013609482,-0.0110833,-0.020671647,0.005540385
101487,-0.06000203,-0.016502472,0.042455014,-0.022737157,-0.021986809
101492,-0.09200698,0.02863952,0.028861767,-0.007537575,0.025891136
101501,-0.0013508659,0.03401921,-0.0035159413,-0.009926031,-0.019360378
101501.100276,-0.024568792,0.00054125336,-0.007655128,0.012488848,-0.03679462
101512,-0.0145641435,-0.0016886346,-0.0114629865,0.009384151,-0.0134309055
101515,0.04264907,0.018112237,-0.048089255,0.0013145208,0.0128099425
101521,-0.0003141161,-0.02224266,0.032781538,0.013988053,0.0037494034
101522,0.04425142,-0.014822918,-0.012631176,0.037387874,-0.022576276
101523,0.070901796,-0.0019985833,-0.041334387,0.028066605,-0.025096824
101524,0.0031500799,-0.016448805,0.03242833,-0.0074682073,0.012482367
101538,0.015542212,0.022709511,-0.047987677,0.009450538,-0.0041694655
101539,-0.017436136,0.015652755,0.020076668,0.00041150115,0.012102047
101546,0.049294196,-0.00152689,0.0028958728,0.027174767,0.014301376
101556,-0.020412471,0.016851079,-0.018556844,0.0045869453,0.011401316
